BERT-Base Model,T&A Link,F2-PPS,F1-PPS,TPR,FNR,PPV,FDR,AUC-PR,BA,AUC-ROC,G-Mean,MCC,Log-Loss,BS,TNR,FPR,NPV,FOR,Accuracy,Weighted F1-Score,Weighted Precision,Weighted Recall,Macro F1-Score,Macro Precision,Macro Recall
pubmedbert-base-embeddings,vector-weighted-average-3070-classification-token,0.8715806210458401,0.8840971879766506,0.8641545893719806,0.1358454106280193,0.9092129825772443,0.09078701742275572,0.9460097858802102,0.9219557749198005,0.9826552535829369,0.919186768171685,0.8604309582200029,0.12272546940811116,0.03405650113960181,0.9797569604676204,0.020243039532379648,0.9692913721594467,0.030708627840553237,0.9580786615394995,0.9574387139535541,0.9579818722128118,0.9580786615394995,0.9292449735538781,0.9392521773683455,0.9219557749198005
pubmedbert-base-embeddings,vector-weighted-average-2080-classification-token,0.8709275830376587,0.8683211459173881,0.8729468599033815,0.12705314009661833,0.8650809830117103,0.13491901698828962,0.9370906265262242,0.9207860997973556,0.980469492987701,0.9189346770389466,0.8385104011977391,0.13112871043606428,0.03651609132678664,0.9686253396913296,0.03137466030867046,0.9707590048249383,0.029240995175061714,0.9506813735411186,0.9506232411716844,0.9508958150484371,0.9506813735411186,0.91898531625521,0.9179199939183244,0.9207860997973556
S-PubMedBert-MS-MARCO,text-concatenation-hidden-states,0.870336017788621,0.8797304541608055,0.8644444444444443,0.1355555555555556,0.8969509043927648,0.10304909560723516,0.9517507470650891,0.9205778598164386,0.9838934986095289,0.9186602212536655,0.8532517378375637,0.12083174305691627,0.03432526105227156,0.9767112751884326,0.023288724811567452,0.968960270957371,0.031039729042628972,0.9556196451460568,0.955288683747316,0.9554096917545444,0.9556196451460568,0.9262559991089427,0.9329555876750678,0.9205778598164386
BioLinkBERT-base,vector-concatenation-classification-token,0.8700003926067028,0.873108574593723,0.868888888888889,0.13111111111111112,0.8818235511258766,0.11817644887412329,0.9294693929355097,0.9202697020971133,0.9787400650116753,0.9183591577386337,0.8455277580059137,0.14246976418709215,0.03702566978146542,0.9716505153053376,0.028349484694662364,0.9699312970974686,0.030068702902531476,0.952347702894151,0.9522980058299714,0.953342965967811,0.952347702894151,0.9218742007606113,0.9258774241116725,0.9202697020971133
BiomedNLP-BiomedBERT-base-uncased-abstract,vector-weighted-average-4060-hidden-states,0.8698787902091969,0.8862146454315903,0.8599033816425121,0.14009661835748793,0.9176699148127719,0.08233008518722804,0.9468463177969266,0.9208402720651672,0.9845642104856406,0.9181773130561843,0.8630564819883236,0.1258373666529888,0.032941912793910656,0.9817771624878222,0.018222837512177615,0.9683183146291174,0.031681685370882604,0.9589185724886999,0.9582521378278746,0.9587536131904709,0.9589185724886999,0.9305671790232068,0.9429941147209446,0.9208402720651672
pubmedbert-base-embeddings,text-concatenation-hidden-states,0.8697635142871816,0.8721156489237982,0.8685990338164252,0.13140096618357489,0.8778188242018029,0.12218117579819707,0.9423523333040873,0.9201145197282916,0.9822763573348434,0.9180495310236196,0.8436167078540041,0.12657417663383805,0.036402517466530684,0.9716300056401579,0.02836999435984209,0.969833111140846,0.030166888859153994,0.9523105983943871,0.952143066618661,0.9524770609108785,0.9523105983943871,0.9213945072628198,0.9238259676713245,0.9201145197282916
pubmedbert-base-embeddings,abstract-text-hidden-states,0.8672005312135493,0.8649368124882999,0.8687922705314008,0.13120772946859907,0.8614768806073153,0.13852311939268463,0.9328234837055367,0.9181960634818724,0.9801148021077397,0.916679038301466,0.8336809331263769,0.1354550084479132,0.038434426711301484,0.9675998564323438,0.03240014356765628,0.9696030983736452,0.030396901626354687,0.9490352830061392,0.949105315920294,0.9492707457270193,0.9490352830061392,0.9167628063888003,0.9155399894904803,0.9181960634818724
BiomedNLP-BiomedBERT-base-uncased-abstract,text-concatenation-hidden-states,0.8671774023493487,0.879755507227365,0.8599033816425121,0.14009661835748793,0.9059072717710592,0.09409272822894085,0.9415024070573363,0.9193225568418683,0.9802072888080392,0.9163706921867789,0.8554888000440684,0.1283072311162671,0.035504896386825316,0.9787417320412244,0.02125826795877559,0.9683180538311484,0.0316819461688516,0.9564258247318357,0.9557808417510977,0.9565836024559553,0.9564258247318357,0.9265624431019079,0.9371126628011037,0.9193225568418683
BiomedNLP-BiomedBERT-base-uncased-abstract,vector-weighted-average-3070-hidden-states,0.8671687945899433,0.8796686725121308,0.8598067632850241,0.14019323671497586,0.9047589655943865,0.09524103440561356,0.9498182183273686,0.9192742476631244,0.9853396393122722,0.9164211462801488,0.8550438218822055,0.12183345008817652,0.032626483721436055,0.9787417320412244,0.02125826795877559,0.96832463581724,0.03167536418275978,0.9564460635498886,0.9557954069317945,0.9563527547992651,0.9564460635498886,0.9265306212718084,0.9365418007058132,0.9192742476631244
BiomedNLP-BiomedBERT-base-uncased-abstract,abstract-text-hidden-states,0.8670900504749275,0.8786101547730694,0.86,0.13999999999999999,0.9004538826066144,0.0995461173933857,0.9284960815875781,0.9188658155155617,0.9741347683163324,0.916426162228092,0.8526594251840196,0.13865816064878703,0.03729873022615664,0.9777316310311235,0.022268368968876583,0.9680935960591132,0.03190640394088671,0.955606152600688,0.9551284741461556,0.9553993038835096,0.955606152600688,0.9257188077851278,0.9342737393328637,0.9188658155155617
BiomedNLP-BiomedBERT-base-uncased-abstract,vector-concatenation-hidden-states,0.8666964576641997,0.8782007108168969,0.8598067632850241,0.14019323671497588,0.9010645310593416,0.09893546894065834,0.951828973917628,0.9187717608662211,0.9864535667868267,0.9161915943983969,0.8527168864131985,0.11825038697828068,0.03321192511395708,0.9777367584474183,0.022263241552581657,0.9681809077796821,0.03181909222031802,0.955623018282399,0.9550693784445411,0.95552776074679,0.955623018282399,0.9255247491681,0.9346227194195119,0.9187717608662211
all-mpnet-base-v2,vector-weighted-average-4060-hidden-states,0.8664977414141578,0.8698906193624346,0.8644444444444443,0.13555555555555557,0.8764303872485897,0.1235696127514104,0.9243017426973964,0.918057734707481,0.9676382365056682,0.9162211878941082,0.8405168725289226,0.1542151948854325,0.041446172825110074,0.9716710249705175,0.028328975029482638,0.9688057738828253,0.031194226117174838,0.9515246576266613,0.9513516226870452,0.9514348417740095,0.9515246576266613,0.9200491091584209,0.9226180805657075,0.918057734707481
pubmedbert-base-embeddings,abstract-text-classification-token,0.8664629395913437,0.8774789817201449,0.8597101449275362,0.14028985507246378,0.8985050817923698,0.10149491820763021,0.9335538879336085,0.9187183242711823,0.978643508579505,0.9159168718134403,0.8515941288961226,0.13595902085266015,0.03691622685419806,0.9777265036148284,0.02227349638517151,0.9682107267542136,0.0317892732457864,0.9556128988733725,0.9549785841135238,0.9550922129675404,0.9556128988733725,0.9251805010578856,0.9333579042732918,0.9187183242711823
BiomedNLP-BiomedBERT-base-uncased-abstract,vector-sum-hidden-states,0.8622501451297715,0.8807139814553496,0.8510144927536232,0.14898550724637682,0.9168281491543759,0.08317185084562406,0.941280866524599,0.9164009550370178,0.9829044261987689,0.9131974727722408,0.8570397240149866,0.1308815192914709,0.034853703549254635,0.9817874173204123,0.018212582679587763,0.9664297678156955,0.03357023218430466,0.957279228226405,0.9564540950344502,0.9570642757935556,0.957279228226405,0.9273366921596129,0.9416289584850357,0.9164009550370178
BiomedNLP-BiomedBERT-base-uncased-abstract,vector-average-hidden-states,0.8622501451297715,0.8807139814553496,0.8510144927536232,0.14898550724637682,0.9168281491543759,0.08317185084562406,0.941280866524599,0.9164009550370178,0.9829044261987689,0.9131974727722408,0.8570397240149866,0.1308815192914709,0.034853703549254635,0.9817874173204123,0.018212582679587763,0.9664297678156955,0.03357023218430466,0.957279228226405,0.9564540950344502,0.9570642757935556,0.957279228226405,0.9273366921596129,0.9416289584850357,0.9164009550370178
S-PubMedBert-MS-MARCO,vector-weighted-average-3070-hidden-states,0.8618048641318786,0.858786682110402,0.8643478260869564,0.1356521739130435,0.8558500557413602,0.14414994425863992,0.9416168407722788,0.9149586128332542,0.9791305190010406,0.9131822012288726,0.8268549671173142,0.13531659101875845,0.038639190920342556,0.9655693995795518,0.03443060042044817,0.9686850049911975,0.03131499500880257,0.9465897591580651,0.9466852865455803,0.9474047807184078,0.9465897591580651,0.9129163173152227,0.9122675303662788,0.9149586128332542
pubmedbert-base-embeddings,vector-weighted-average-3070-hidden-states,0.8612708976124308,0.8710060667340749,0.8554589371980675,0.14454106280193238,0.8901857707509881,0.10981422924901185,0.937905865865835,0.9155851831044945,0.9795344590860665,0.9126142499740126,0.8437463876038116,0.13528625918551343,0.03797123178221481,0.9757114290109212,0.024288570989078617,0.9672041959440874,0.03279580405591258,0.9531403899345611,0.9525126434046275,0.9527280493341357,0.9531403899345611,0.9211824630514405,0.9286949833475378,0.9155851831044945
S-PubMedBert-MS-MARCO,vector-weighted-average-2080-hidden-states,0.8612047268669849,0.8577008742592266,0.8644444444444443,0.13555555555555557,0.8553599425649114,0.1446400574350885,0.9361956782723626,0.9144941803825052,0.9765487063677307,0.912665553212651,0.8258937958237764,0.13912430197661635,0.0396758479782534,0.964543916320566,0.03545608367943391,0.9686806578411357,0.031319342158864207,0.9457700870269177,0.945995390986516,0.9472721300554772,0.9457700870269177,0.9120871577354812,0.9120203002030237,0.9144941803825052
BioLinkBERT-base,vector-sum-classification-token,0.8604537661949838,0.8625642294364368,0.86,0.13999999999999999,0.8696171378992164,0.13038286210078365,0.935322717857078,0.9143075424293698,0.9816628037653565,0.9122087891694182,0.8324194818019187,0.13221116571669003,0.03826264591005031,0.9686150848587396,0.031384915141260315,0.9678417856075857,0.032158214392414175,0.9482291034203602,0.9482455859431382,0.9493559605995134,0.9482291034203602,0.9153205189364693,0.9187294617534011,0.9143075424293698
BioLinkBERT-base,vector-average-classification-token,0.8604537661949838,0.8625642294364368,0.86,0.13999999999999999,0.8696171378992164,0.13038286210078365,0.935322717857078,0.9143075424293698,0.9816628037653565,0.9122087891694182,0.8324194818019187,0.13221116571669003,0.03826264591005031,0.9686150848587396,0.031384915141260315,0.9678417856075857,0.032158214392414175,0.9482291034203602,0.9482455859431382,0.9493559605995134,0.9482291034203602,0.9153205189364693,0.9187294617534011,0.9143075424293698
SapBERT-from-PubMedBERT-fulltext,vector-concatenation-hidden-states,0.860169632683565,0.8680431487038718,0.8554589371980675,0.14454106280193238,0.8834855484926264,0.11651445150737368,0.9388542682003542,0.9145699546780985,0.979134742307699,0.9120748232002379,0.8394181713474753,0.13365616733911073,0.03709196793863323,0.9736809721581295,0.026319027841870478,0.9670462719237483,0.03295372807625172,0.9515145382176348,0.9510829012354673,0.9513143191084283,0.9515145382176348,0.9191637255845491,0.9252659102081873,0.9145699546780985
pubmedbert-base-embeddings,vector-concatenation-hidden-states,0.8597839805422824,0.87374853416417,0.8512077294685991,0.14879227053140098,0.9004685494223363,0.09953145057766369,0.9433475756498437,0.9144748076661561,0.9828439647957048,0.9118112380089307,0.847157474052118,0.12605903218614145,0.035783190857709896,0.9777418858637132,0.022258114136286734,0.9661606816116384,0.03383931838836163,0.9539769277474196,0.9534236254476509,0.9538272907228874,0.9539769277474196,0.9227979011095521,0.9333146155169875,0.9144748076661561
BiomedNLP-BiomedBERT-base-uncased-abstract,vector-sum-classification-token,0.8594092731029812,0.8587543092735123,0.8601932367149757,0.13980676328502417,0.8590381819057249,0.14096181809427513,0.9226953424093551,0.9133889323604618,0.9782068583032313,0.9116696371478655,0.8264739892395377,0.15949756672717513,0.03907011503383163,0.9665846280059478,0.03341537199405218,0.967617769697114,0.032382230302886096,0.9465796397490387,0.9466582961348783,0.947147851378897,0.9465796397490387,0.9129010333782421,0.9133279758014196,0.9133889323604618
BiomedNLP-BiomedBERT-base-uncased-abstract,vector-average-classification-token,0.8594092731029812,0.8587543092735123,0.8601932367149757,0.13980676328502417,0.8590381819057249,0.14096181809427513,0.9226953424093551,0.9133889323604618,0.9782068583032313,0.9116696371478655,0.8264739892395377,0.15949756672717513,0.03907011503383163,0.9665846280059478,0.03341537199405218,0.967617769697114,0.032382230302886096,0.9465796397490387,0.9466582961348783,0.947147851378897,0.9465796397490387,0.9129010333782421,0.9133279758014196,0.9133889323604618
BioLinkBERT-base,vector-weighted-average-3070-classification-token,0.858785086754979,0.8584063718306082,0.860096618357488,0.1399033816425121,0.8615565593826464,0.13844344061735364,0.9338380674698057,0.9133406231817179,0.9803457463870913,0.9112197592393073,0.8273931760842654,0.1384241293256145,0.04097964706426631,0.9665846280059478,0.03341537199405218,0.9678591624168307,0.032140837583169345,0.9465830128853808,0.9466238630112919,0.9478577202208079,0.9465830128853808,0.9127285861382466,0.9147078608997384,0.9133406231817179
BioLinkBERT-base,vector-weighted-average-4060-classification-token,0.8584037922145619,0.8568039844864467,0.8601932367149759,0.13980676328502414,0.8568036764194499,0.14319632358055007,0.9369912989250416,0.9128864455635588,0.9819645534528195,0.9110270858593476,0.8246766897548911,0.1336774189692835,0.03931861335988386,0.9655796544121419,0.03442034558785827,0.9677072966905103,0.03229270330948979,0.9457667138905753,0.94589673428165,0.9468535107877123,0.9457667138905753,0.9116663959867843,0.9122554865549801,0.9128864455635588
S-PubMedBert-MS-MARCO,text-concatenation-classification-token,0.8549029330982805,0.8552681992337166,0.8555555555555555,0.14444444444444443,0.8593730832287324,0.14062691677126762,0.9348292409032112,0.9110752191970468,0.9779678216233796,0.9087060284743499,0.8235821786190126,0.14145099397303768,0.039742432827483395,0.9665948828385377,0.03340511716146235,0.9668764215189618,0.03312357848103822,0.9457565944815489,0.9456839876090699,0.9466648334334125,0.9457565944815489,0.9109328714135978,0.9131247523738472,0.9110752191970468
scibert-scivocab-uncased,vector-concatenation-hidden-states,0.8547014265455225,0.8681822577456252,0.8467632850241547,0.1532367149758454,0.8952955598715459,0.10470444012845412,0.9335560307886684,0.9117347163981462,0.9744144527746382,0.9084308491442034,0.8412242851372633,0.13885572561784496,0.03767031883789812,0.9767061477721375,0.02329385222786238,0.9653658020168278,0.034634197983172264,0.95233083721244,0.9515870734939277,0.9521590990340046,0.95233083721244,0.9195325552401374,0.9303306809441867,0.9117347163981462
BiomedNLP-BiomedBERT-base-uncased-abstract,vector-concatenation-classification-token,0.8535346405089144,0.8581929181929183,0.8512077294685991,0.14879227053140096,0.8690602688715897,0.13093973112841037,0.9180920060972095,0.9104292762094573,0.9778638093829738,0.907809936278255,0.8274009996625828,0.16767844232421353,0.04060881422731026,0.9696508229503153,0.03034917704968465,0.9659912848298571,0.0340087151701429,0.9474195506982392,0.94711717765794,0.9477315643355702,0.9474195506982392,0.9129484371110653,0.9175257768507233,0.9104292762094573
scibert-scivocab-uncased,text-concatenation-hidden-states,0.8535133744586936,0.8516576994718209,0.8556521739130435,0.1443478260869565,0.8520187543975949,0.14798124560240516,0.9188842008060927,0.9101057362412472,0.9755412532842092,0.9078255007254865,0.818907706216853,0.1508228319643608,0.042691688054982455,0.9645592985694508,0.035440701430549136,0.9667988919950403,0.0332011080049597,0.9441071308102273,0.9441258081987755,0.94519507803838,0.9441071308102273,0.9085980013322887,0.9094088231963176,0.9101057362412472
biobert-base-cased-v1.2,vector-concatenation-hidden-states,0.8532279505277393,0.8707008901564255,0.842415458937198,0.15758454106280195,0.9035480779383219,0.09645192206167816,0.9310752760712921,0.910570904364769,0.9768945196341651,0.9075455780113592,0.8437992285875966,0.14203775926676762,0.038153056055388386,0.9787263497923396,0.021273650207660366,0.9642636956066306,0.035736304393369236,0.9531471362072456,0.9524665327756787,0.9528357799218045,0.9531471362072456,0.9210379652578228,0.9339058867724763,0.910570904364769
scibert-scivocab-uncased,vector-weighted-average-4060-hidden-states,0.853041060743118,0.8573094953580291,0.8511111111111112,0.1488888888888889,0.8679240519113265,0.13207594808867346,0.9223824209954478,0.9103681484899759,0.9705957661412675,0.9074184627359168,0.8267844277436142,0.15021818506098578,0.04173170960208379,0.9696251858688406,0.030374814131159323,0.9661428845325915,0.03385711546740851,0.9474128044255548,0.9470084820277005,0.9476659108325833,0.9474128044255548,0.9125260030378952,0.917033468221959,0.9103681484899759
S-PubMedBert-MS-MARCO,vector-concatenation-hidden-states,0.8515643449996351,0.8734025234025233,0.8379710144927536,0.1620289855072464,0.9144444444444444,0.08555555555555557,0.9508894601112319,0.909874088490288,0.982073779804965,0.9064198538977536,0.847969287824019,0.12299526235476317,0.03470115837670455,0.9817771624878224,0.018222837512177615,0.9634533018519245,0.03654669814807569,0.9548067192875938,0.9538757031601982,0.9542111179254986,0.9548067192875938,0.9229405959722415,0.9389488731481844,0.909874088490288
pubmedbert-base-embeddings,vector-weighted-average-2080-hidden-states,0.8512243761677615,0.858700522117293,0.8466666666666667,0.15333333333333335,0.8730086580086581,0.12699134199134202,0.9344092914987459,0.9091611546941495,0.9790754525316432,0.9062465448986053,0.8278517842623282,0.13632742026735606,0.038937781705214676,0.9716556427216325,0.028344357278367437,0.9650326864028799,0.03496731359712024,0.9482088646023072,0.9477049557594276,0.9477311188538406,0.9482088646023072,0.9134902743488235,0.9190206722057688,0.9091611546941495
biobert-base-cased-v1.2,vector-weighted-average-4060-hidden-states,0.8505033688075706,0.849770955338205,0.8513043478260869,0.14869565217391306,0.8497513596305565,0.15024864036944358,0.8966725688826875,0.9079292594896214,0.9649256338861283,0.9059447266600049,0.8154006514665453,0.1729225283233614,0.047405852735441664,0.9645541711531559,0.03544582884684409,0.9656127775624045,0.03438722243759558,0.9432908318154218,0.9433575165254794,0.9437883046930976,0.9432908318154218,0.9074027898569664,0.9076820685964805,0.9079292594896214
all-mpnet-base-v2,vector-concatenation-hidden-states,0.8503924488589784,0.8630111178890788,0.842608695652174,0.15739130434782608,0.8868326118326119,0.11316738816738817,0.9340610372479844,0.9086524481183498,0.9739875099111472,0.9058222855914707,0.8336216786520868,0.14071129624178721,0.03810725146115487,0.9746962005845253,0.02530379941547456,0.96411717288387,0.03588282711613013,0.9498785670916818,0.9493243302621203,0.9495605851203465,0.9498785670916818,0.9161632614285532,0.9254748923582408,0.9086524481183498
all-mpnet-base-v2,abstract-text-hidden-states,0.8503054151973994,0.8629953431011728,0.842512077294686,0.15748792270531403,0.8871864222654609,0.11281357773453923,0.9143220004771031,0.9086041389396058,0.9691147577692123,0.9057675948825121,0.8337019381154823,0.15422524436991286,0.04157355704402197,0.9746962005845254,0.02530379941547454,0.9641194227964209,0.035880577203578935,0.9498785670916818,0.9493216172735701,0.9496109437847228,0.9498785670916818,0.9161540091004348,0.9256529225309409,0.9086041389396058
BioLinkBERT-base,vector-weighted-average-2080-classification-token,0.8502025800086843,0.8499838023113787,0.8514975845410628,0.1485024154589372,0.8541187572046164,0.14588124279538345,0.9281489471868593,0.9080284415552569,0.9768459652311636,0.9057381993768608,0.8172006935123595,0.14657555356069202,0.04280789832318305,0.9645592985694508,0.035440701430549115,0.9658144586198556,0.0341855413801444,0.9432942049517642,0.9433768143632438,0.9448178977167165,0.9432942049517642,0.9074954422887134,0.9099666079122362,0.9080284415552569
BiomedNLP-BiomedBERT-base-uncased-abstract,vector-weighted-average-4060-classification-token,0.8499465911534877,0.8484623379799462,0.8514975845410628,0.14850241545893722,0.848273519163763,0.1517264808362369,0.920264439325169,0.9075310821746487,0.9767687542682024,0.9055842627412461,0.8140573386735884,0.16474479776534576,0.040847028994708774,0.9635645798082347,0.03643542019176538,0.9655877825395397,0.03441221746046037,0.9424880253659854,0.942644138771753,0.9434770734802495,0.9424880253659854,0.9064760452795422,0.9069306508516514,0.9075310821746487
pubmedbert-base-embeddings,vector-weighted-average-1090-classification-token,0.8498196098988096,0.8419431632197589,0.8554589371980675,0.1445410628019324,0.830233551977738,0.16976644802226198,0.9100920446916986,0.9074838653585069,0.9722190788931023,0.9054445235893853,0.8056182921418028,0.1599422246841929,0.04358371684410607,0.9595087935189458,0.0404912064810542,0.966526628611146,0.03347337138885385,0.9399986507454632,0.9402237379833119,0.9408906306170361,0.9399986507454632,0.9024493696462523,0.898380090294442,0.9074838653585069
