BERT-Base Model,T&A Link,F2-PPS,F1-PPS,TPR,FNR,PPV,FDR,AUC-PR,BA,AUC-ROC,G-Mean,MCC,Log-Loss,BS,TNR,FPR,NPV,FOR,Accuracy,Weighted F1-Score,Weighted Precision,Weighted Recall,Macro F1-Score,Macro Precision,Macro Recall
S-PubMedBert-MS-MARCO,text-concatenation-hidden-states,0.8825062716108019,0.8898698008218131,0.8780794369029665,0.12192056309703371,0.9042609351432881,0.09573906485671194,0.956487940966874,0.9278856970343038,0.9840829088352309,0.9261970892665888,0.8655982446162199,0.11721526434756437,0.03228780106174244,0.9776919571656413,0.02230804283435861,0.9719363213290338,0.02806367867096611,0.9589329561695273,0.9587212986275406,0.9591094039981639,0.9589329561695273,0.9323073876408723,0.9380986282361612,0.9278856970343038
pubmedbert-base-embeddings,vector-weighted-average-4060-classification-token,0.8815796097237433,0.8882383226274629,0.8783308195072901,0.1216691804927099,0.9047451483448149,0.09525485165518507,0.9565989373108353,0.9280378530997727,0.985287274358482,0.9253032216552813,0.865518846802578,0.11817630338648859,0.033575893423459534,0.9777448866922551,0.022255113307744896,0.9721946682743331,0.027805331725666887,0.9589069289029554,0.958444275047124,0.9594997218457355,0.9589069289029554,0.9315184287158508,0.938469908309574,0.9280378530997727
BioLinkBERT-base,vector-weighted-average-1090-hidden-states,0.8801828803804597,0.8851988212282329,0.8778280542986427,0.12217194570135748,0.8977881724398753,0.10221182756012478,0.9460059163424528,0.9267679276348008,0.9793095500990238,0.9246615240625551,0.8609341308849392,0.1258392106781045,0.03428430527367832,0.9757078009709588,0.02429219902904114,0.9720504720201075,0.02794952797989234,0.9572792521930983,0.9570480504884398,0.9580600667758575,0.9572792521930983,0.9294619552995708,0.9349193222299912,0.9267679276348008
S-PubMedBert-MS-MARCO,vector-concatenation-hidden-states,0.8801251471938342,0.8909028270583248,0.8740573152337858,0.1259426847662142,0.914054602947792,0.08594539705220819,0.9481400092120886,0.9268665390337217,0.9814038455524522,0.9244873373533873,0.8685497498197509,0.121705340887599,0.03343340590388399,0.9796757628336574,0.020324237166342428,0.9712123664735797,0.028787633526420244,0.9597336882674455,0.9593139936782914,0.9603472779700593,0.9597336882674455,0.9330931934559854,0.9426334847106858,0.9268665390337217
BioLinkBERT-base,vector-weighted-average-3070-hidden-states,0.8792868821148883,0.889689703541696,0.8730517848164909,0.12694821518350932,0.9101932810911139,0.0898067189088861,0.9546794989113768,0.9264040843917005,0.9832912489414037,0.924037525470336,0.8664817605793316,0.11564034175569574,0.03066532180474881,0.9797563839669101,0.02024361603308972,0.9711054975294199,0.028894502470579966,0.9596990469944993,0.9592872701021451,0.959769790893157,0.9596990469944993,0.9325086483773813,0.9406493893102669,0.9264040843917005
BiomedNLP-BiomedBERT-base-uncased-abstract,vector-weighted-average-3070-hidden-states,0.8791107065709406,0.8906700281737733,0.8728004022121669,0.1271995977878331,0.9168313120950653,0.08316868790493465,0.9528750450603914,0.9267777183257059,0.9848266193157834,0.9239171595363808,0.8696153255227886,0.11743965777420441,0.030776822888611076,0.980755034439245,0.01924496556075504,0.971390023367124,0.028609976632875893,0.9605175628475127,0.9598918260163614,0.9611476935532166,0.9605175628475127,0.9332719241113724,0.9441106677310945,0.9267777183257059
BiomedNLP-BiomedBERT-base-uncased-abstract,vector-weighted-average-4060-hidden-states,0.8790255747423463,0.8903274714844673,0.8728004022121671,0.1271995977878331,0.915707698007055,0.084292301992945,0.9472670667047131,0.9267709706873792,0.9843853675277822,0.9238130269334717,0.8691234732372235,0.12161311026376358,0.031652359018374585,0.9807415391625918,0.019258460837408196,0.971417743394844,0.028582256605155863,0.9605175628475127,0.9598271744393636,0.9609151262471746,0.9605175628475127,0.93311072472837,0.9435627207009495,0.9267709706873792
S-PubMedBert-MS-MARCO,vector-weighted-average-3070-hidden-states,0.8781446236008007,0.8687344136291041,0.8863750628456513,0.1136249371543489,0.860601094064548,0.13939890593545193,0.9459928042454716,0.9254341444589121,0.9805792871272747,0.9232774535474493,0.8414152981375426,0.13165961407154828,0.03649817121021366,0.9644932260721734,0.035506773927826564,0.9740100345517463,0.02598996544825364,0.9498345277162602,0.9501128680613841,0.9527127086052735,0.9498345277162602,0.9188358716444841,0.9173055643081471,0.9254341444589121
BiomedNLP-BiomedBERT-base-uncased-abstract,vector-weighted-average-2080-hidden-states,0.8774012913360837,0.8852847955826584,0.8733031674208145,0.12669683257918554,0.9035733186661979,0.09642668133380208,0.9524142708467831,0.9255174546815413,0.9854900580442377,0.9229621843317888,0.8619987199113205,0.11441316498840924,0.03034026934612831,0.9777317419422682,0.022268258057731746,0.971260364997489,0.02873963500251103,0.9580799842910165,0.9575886056835292,0.9585565323399549,0.9580799842910165,0.9298061407102677,0.9374168418318435,0.9255174546815413
pubmedbert-base-embeddings,text-concatenation-hidden-states,0.8769606358789981,0.8771807759957647,0.8780794369029663,0.12192056309703368,0.8835351009499616,0.1164648990500384,0.9502531066057295,0.9253482344968413,0.9815936620425781,0.9222393427827468,0.8521294365337055,0.12637559821412958,0.03446478342939641,0.9726170320907163,0.027382967909283715,0.9722184373289818,0.027781562671018167,0.9547716501009135,0.9542853041331273,0.9554470818572522,0.9547716501009135,0.9247069875587125,0.9278767691394717,0.9253482344968413
pubmedbert-base-embeddings,abstract-text-hidden-states,0.8762359951724263,0.876832068835912,0.8768225238813476,0.1231774761186526,0.8825887777513165,0.11741122224868354,0.9383185928851836,0.9247398456376784,0.9811597295033827,0.9219863800945147,0.8512095137490554,0.13960930227641188,0.03777236010160664,0.9726571673940095,0.027342832605990505,0.9721094478179497,0.02789055218205015,0.9547538663458183,0.9543396524685376,0.9552159227210171,0.9547538663458183,0.9245376176601646,0.9273491127846332,0.9247398456376784
BiomedNLP-BiomedBERT-base-uncased-abstract,abstract-text-hidden-states,0.8759130445723253,0.8882059778225531,0.8687782805429867,0.13122171945701358,0.9135028370322489,0.0864971629677512,0.9419326960498485,0.9242737293666086,0.9799911950221548,0.9219784398362477,0.8652227316519586,0.12738052198384464,0.034552345540443244,0.9797691781902308,0.02023082180976919,0.9701584855562218,0.029841514443778208,0.958924342163153,0.9584989377274735,0.959419847473259,0.958924342163153,0.9315087568808202,0.9418306612942353,0.9242737293666086
BioLinkBERT-base,abstract-text-hidden-states,0.8759076432530682,0.8746508961560165,0.8775766716943187,0.12242332830568126,0.8762114744164042,0.12378852558359583,0.9526091474796379,0.9241113461701698,0.9816758783012653,0.9218917031905587,0.8475250477175867,0.12272163622458471,0.03425619474225658,0.9706460206460205,0.029353979353979372,0.9719356820780756,0.028064317921924268,0.9531606456614584,0.9529924313487954,0.9538657082230096,0.9531606456614584,0.9229085450064657,0.9240735782472398,0.9241113461701698
BioLinkBERT-base,text-concatenation-hidden-states,0.8757585324401066,0.8682018632357864,0.8823529411764706,0.11764705882352941,0.8616761179622939,0.13832388203770626,0.9538766547664523,0.9239559717887892,0.9825275498495313,0.9216268271123329,0.8402007671011267,0.1202547806246162,0.03413867790961584,0.9655590024011076,0.03444099759889234,0.972935591800269,0.027064408199730824,0.9498788944802745,0.9499766897934436,0.9519274632903182,0.9498788944802745,0.91859883166315,0.9173058548812814,0.9239559717887892
SapBERT-from-PubMedBERT-fulltext,vector-sum-hidden-states,0.8726962530461588,0.8664159554907352,0.8783308195072901,0.12166918049270993,0.8617654705116007,0.13823452948839948,0.9214869301629398,0.921944910954199,0.9694200123921486,0.9198798326255992,0.8377043131339164,0.15608068235092493,0.041760414042755906,0.9655590024011077,0.03444099759889234,0.9718062947451117,0.02819370525488822,0.9490163823581447,0.9492010715796279,0.9511385385197714,0.9490163823581447,0.917434989261229,0.9167858826283563,0.921944910954199
SapBERT-from-PubMedBERT-fulltext,vector-average-hidden-states,0.8726962530461588,0.8664159554907352,0.8783308195072901,0.12166918049270993,0.8617654705116007,0.13823452948839948,0.9214869301629398,0.921944910954199,0.9694200123921486,0.9198798326255992,0.8377043131339164,0.15608068235092493,0.041760414042755906,0.9655590024011077,0.03444099759889234,0.9718062947451117,0.02819370525488822,0.9490163823581447,0.9492010715796279,0.9511385385197714,0.9490163823581447,0.917434989261229,0.9167858826283563,0.921944910954199
pubmedbert-base-embeddings,vector-weighted-average-2080-classification-token,0.8722284519651553,0.8711911703010775,0.873805932629462,0.12619406737053795,0.8732184911751475,0.12678150882485248,0.9450848329788852,0.9217333990399006,0.9821019887118957,0.919659293271644,0.8430759375914249,0.13100738041158205,0.03717018383655549,0.969660865450339,0.03033913454966087,0.970818365537271,0.02918163446272912,0.9515065711901316,0.9514713853635937,0.9525264384742669,0.9515065711901316,0.9206496912032407,0.9220184283562092,0.9217333990399006
pubmedbert-base-embeddings,vector-weighted-average-3070-classification-token,0.8714928670175414,0.8756900121838201,0.8697838109602816,0.13021618903971846,0.8875112460638779,0.11248875393612234,0.9534391130941794,0.9217334849532991,0.9846911487778361,0.9190109770992048,0.8496551330473137,0.12150080656637423,0.03436794326842492,0.9736831589463167,0.026316841053683173,0.9700814478499112,0.02991855215008872,0.9539531342479002,0.9535806417780767,0.9545883316799608,0.9539531342479002,0.9237062280010764,0.9287963469568943,0.9217334849532991
all-mpnet-base-v2,vector-concatenation-hidden-states,0.8701540875856522,0.8734071519650268,0.8685268979386627,0.13147310206133736,0.8812290435742448,0.11877095642575522,0.9406608615803328,0.9205987803046626,0.9762908453775326,0.9182821148201025,0.8457548902656676,0.1322413256705641,0.035350149464456276,0.9726706626706624,0.027329337329337313,0.9699519871866512,0.03004801281334873,0.953143047153812,0.9529099612275973,0.9533559587127918,0.953143047153812,0.9223197376633825,0.925590515380448,0.9205987803046626
S-PubMedBert-MS-MARCO,vector-weighted-average-2080-hidden-states,0.8680273667656445,0.8616979329440629,0.8735545500251385,0.12644544997486176,0.8561927322763236,0.14380726772367639,0.9410951703155827,0.9190306356869822,0.9781041261227019,0.9170092625124019,0.8316389189007811,0.13646776406763866,0.038102289054613964,0.9645067213488266,0.0354932786511734,0.9708058985508933,0.029194101449106717,0.9473531381380964,0.9475695716912106,0.9493097246840493,0.9473531381380964,0.914575909218814,0.9134993154136084,0.9190306356869822
scibert-scivocab-uncased,vector-weighted-average-3070-hidden-states,0.8672838665890801,0.8739441550438217,0.8640020110608349,0.13599798893916543,0.8901759489220791,0.10982405107792106,0.9343906069744139,0.9188290897269226,0.9740261091963875,0.9163256264977089,0.8475184098419515,0.14080131850485603,0.03758997815271742,0.9736561683930104,0.026343831606989505,0.9690926701471481,0.030907329852851946,0.953178429416554,0.9528782890040117,0.954011831614748,0.953178429416554,0.9225776917338135,0.9296343095346133,0.9188290897269226
pubmedbert-base-embeddings,abstract-text-classification-token,0.866390847136521,0.8704211805704863,0.864756158873806,0.13524384112619406,0.8813759769642123,0.11862402303578773,0.935916577051779,0.9182140855360668,0.9798074062160749,0.9157821698534558,0.8426413862725313,0.13513743327771724,0.03773718702106162,0.971672012198328,0.028327987801672023,0.9689944568251337,0.03100554317486618,0.9515505674592479,0.9513331546635602,0.9523691367573685,0.9515505674592479,0.92029743537524,0.925185216894673,0.9182140855360668
SapBERT-from-PubMedBERT-fulltext,vector-weighted-average-4060-hidden-states,0.8663758357226959,0.8647919018250089,0.869281045751634,0.13071895424836602,0.8698812625283214,0.13011873747167865,0.9260338716802093,0.9184321698253585,0.9721153224713597,0.9156637571443288,0.8370184311844598,0.15334035933281218,0.04213537395139396,0.9675832938990834,0.032416706100916626,0.9700342644096351,0.029965735590364837,0.9490163823581447,0.9489583165195968,0.9511903487042924,0.9490163823581447,0.9166547997047545,0.9199577634689783,0.9184321698253585
pubmedbert-base-embeddings,vector-sum-hidden-states,0.8657416257640413,0.8681073650768817,0.8652589240824534,0.1347410759175465,0.876826038730659,0.12317396126934113,0.9361158091613118,0.9179526476275702,0.9743262997752162,0.9151237109729978,0.8399972652938027,0.15117259723048426,0.03924433844163303,0.9706463711726869,0.029353628827313065,0.9689991689796192,0.03100083102038069,0.9507234375998599,0.9504621451645542,0.9515550525480079,0.9507234375998599,0.9188852146450409,0.922912603855139,0.9179526476275702
pubmedbert-base-embeddings,vector-average-hidden-states,0.8657416257640413,0.8681073650768817,0.8652589240824534,0.1347410759175465,0.876826038730659,0.12317396126934113,0.9361158091613118,0.9179526476275702,0.9743262997752162,0.9151237109729978,0.8399972652938027,0.15117259723048426,0.03924433844163303,0.9706463711726869,0.029353628827313065,0.9689991689796192,0.03100083102038069,0.9507234375998599,0.9504621451645542,0.9515550525480079,0.9507234375998599,0.9188852146450409,0.922912603855139,0.9179526476275702
scibert-scivocab-uncased,vector-weighted-average-4060-hidden-states,0.8654557972815634,0.8688875742281315,0.8642533936651584,0.13574660633484162,0.8792627393246589,0.12073726067534116,0.9339569734342223,0.917429814767276,0.9721699542287777,0.9152162036908991,0.8406878007024722,0.14465606765293945,0.03867094937417419,0.9706062358693937,0.029393764130606244,0.9689440199838921,0.031055980016107765,0.9507236228473089,0.9506167771770729,0.9518429464529473,0.9507236228473089,0.9192507847162723,0.9241033796542755,0.917429814767276
pubmedbert-base-embeddings,vector-weighted-average-4060-hidden-states,0.8654229746914515,0.8683511484982074,0.8650075414781296,0.1349924585218703,0.8809721410340605,0.11902785896593948,0.9401073775161894,0.9178203839504148,0.9769728540007178,0.9148540594446055,0.8413822724961393,0.1426933870891223,0.03842536380661787,0.9706332264227,0.029366773577299894,0.969045754603669,0.030954245396330918,0.9507148235934856,0.9504773839846729,0.9523133914663239,0.9507148235934856,0.9189855496420019,0.9250089478188648,0.9178203839504148
all-mpnet-base-v2,text-concatenation-hidden-states,0.8653074959466058,0.8677210260300322,0.864756158873806,0.13524384112619406,0.876435763239169,0.12356423676083117,0.9365833744938163,0.91772755452322,0.9736880319542857,0.9152733990728289,0.8395840433581301,0.14339940349848265,0.03787945550371213,0.9706989501726343,0.029301049827365613,0.9689719798503685,0.03102802014963137,0.9507052833498666,0.9505237713254117,0.9516817951777805,0.9507052833498666,0.9186994053536982,0.9227038715447688,0.91772755452322
biobert-base-cased-v1.2,vector-concatenation-hidden-states,0.8645134352988085,0.8796122312525028,0.8559577677224737,0.1440422322775264,0.9116561199378537,0.08834388006214633,0.940793964763859,0.917324362943558,0.9778864015241725,0.9143465083552667,0.8555397056287352,0.1397993737838197,0.0363208403660994,0.9786909581646424,0.021309041835357638,0.9673060062075276,0.03269399379247235,0.9556598189947176,0.9551690634664817,0.9565972872323539,0.9556598189947176,0.9261978011948769,0.9394810630726907,0.917324362943558
all-mpnet-base-v2,abstract-text-hidden-states,0.8643776333657236,0.8722697877109642,0.8599798893916542,0.1400201106083459,0.8896442180110912,0.11035578198890893,0.9275997649036695,0.917350566530133,0.9719784286347751,0.9145783264447905,0.8454815087872833,0.148324352964147,0.0394037421900949,0.9747212436686119,0.02527875633138791,0.9681566974988027,0.03184330250119724,0.9531778736742074,0.9527172645083405,0.9534332843112774,0.9531778736742074,0.9217907903982717,0.9289004577549469,0.917350566530133
SapBERT-from-PubMedBERT-fulltext,vector-concatenation-hidden-states,0.8641528841528352,0.8711886156047208,0.8607340372046255,0.13926596279537456,0.8889041514041515,0.11109584859584859,0.9473912413705723,0.9172018504371445,0.9826299305556271,0.9145673658621589,0.8446427163852268,0.12195589490040863,0.0345006750396859,0.9736696636696637,0.02633033633033634,0.9681599936930569,0.03184000630694288,0.9523335158020707,0.951978162616583,0.9533115074041285,0.9523335158020707,0.9209575889167932,0.9285320725486043,0.9172018504371445
BiomedNLP-BiomedBERT-base-uncased-abstract,vector-sum-hidden-states,0.8627180260708276,0.8763146405598717,0.8549522373051786,0.14504776269482153,0.9055154564680643,0.09448454353193578,0.9435360792839714,0.9168413148598908,0.9833731433112238,0.9133696557675688,0.8521069492305975,0.12717149824993718,0.03345750752163863,0.9787303924146028,0.021269607585397053,0.9674325383626446,0.032567461637355216,0.955581181452655,0.954810189013486,0.9558145007255933,0.955581181452655,0.9246055980761245,0.9364739974153544,0.9168413148598908
BiomedNLP-BiomedBERT-base-uncased-abstract,vector-average-hidden-states,0.8627180260708276,0.8763146405598717,0.8549522373051786,0.14504776269482153,0.9055154564680643,0.09448454353193578,0.9435360792839714,0.9168413148598908,0.9833731433112238,0.9133696557675688,0.8521069492305975,0.12717149824993718,0.03345750752163863,0.9787303924146028,0.021269607585397053,0.9674325383626446,0.032567461637355216,0.955581181452655,0.954810189013486,0.9558145007255933,0.955581181452655,0.9246055980761245,0.9364739974153544,0.9168413148598908
all-mpnet-base-v2,vector-weighted-average-4060-hidden-states,0.862088257197356,0.8597158846265777,0.8642533936651584,0.13574660633484165,0.85804121918673,0.14195878081326999,0.936608568306353,0.9154321632959405,0.9741774800133934,0.9131238078436422,0.8284392126188193,0.1435629226158785,0.038911720458482485,0.9666109329267221,0.03338906707327761,0.9687741626513741,0.03122583734862587,0.9473885204008388,0.9473389832159765,0.9479820465544009,0.9473885204008388,0.9136585579350711,0.9134076909190519,0.9154321632959405
S-PubMedBert-MS-MARCO,vector-weighted-average-4060-hidden-states,0.8609688601910734,0.8509181317249731,0.869281045751634,0.13071895424836605,0.8402392859604463,0.15976071403955375,0.9360051527409693,0.9143631686510942,0.9771778416515257,0.9122093269745927,0.8182780331638122,0.13889757067027886,0.03884932612435946,0.9594452915505548,0.0405547084494453,0.9696989554399015,0.03030104456009841,0.9424689965238315,0.9429533532997235,0.9453337516295537,0.9424689965238315,0.9076120448792404,0.904969120700174,0.9143631686510942
BioLinkBERT-base,vector-concatenation-classification-token,0.8608657506172336,0.8677656163025183,0.8582202111613876,0.14177978883861236,0.8889000318566883,0.1110999681433118,0.9402311389599185,0.915938014513866,0.980934737204087,0.9119077302327688,0.8428755463356785,0.13903288791638257,0.036270850247597415,0.9736558178663439,0.026344182133655823,0.9685201693019423,0.03147983069805764,0.9522810907740286,0.9515360191907498,0.9534102489980399,0.9522810907740286,0.9192830797958714,0.9287101005793154,0.915938014513866
scibert-scivocab-uncased,vector-weighted-average-2080-hidden-states,0.8595407307730076,0.8601753519241554,0.8599798893916542,0.14002011060834593,0.864770523594053,0.135229476405947,0.9303505734425899,0.9137947363953555,0.9732780887270052,0.9113972843605553,0.8294941492700221,0.14761496807500402,0.03969593903240826,0.967609583399057,0.03239041660094293,0.9678988763405332,0.032101123659466574,0.9474761424441736,0.947367707784207,0.9482906706641844,0.9474761424441736,0.9139002629307822,0.9163346999672931,0.9137947363953555
BioLinkBERT-base,vector-sum-classification-token,0.8595055803599307,0.860071688674505,0.8597285067873304,0.14027149321266968,0.8635447498837592,0.13645525011624082,0.9389283340036071,0.9136759679948535,0.9814098772457904,0.9115427951494011,0.8288525031792321,0.1331949583165334,0.03872961560822799,0.9676234292023764,0.032376570797623426,0.9677175385093182,0.03228246149068166,0.9473887056482874,0.9474066602570044,0.9481558077718935,0.9473887056482874,0.9138262686783813,0.9156311441965387,0.9136759679948535
BioLinkBERT-base,vector-average-classification-token,0.8595055803599307,0.860071688674505,0.8597285067873304,0.14027149321266968,0.8635447498837592,0.13645525011624082,0.9389283340036071,0.9136759679948535,0.9814098772457904,0.9115427951494011,0.8288525031792321,0.1331949583165334,0.03872961560822799,0.9676234292023764,0.032376570797623426,0.9677175385093182,0.03228246149068166,0.9473887056482874,0.9474066602570044,0.9481558077718935,0.9473887056482874,0.9138262686783813,0.9156311441965387,0.9136759679948535
scibert-scivocab-uncased,text-concatenation-hidden-states,0.8589817987263189,0.8600995376168726,0.8602312719959779,0.13976872800402212,0.8705337660126327,0.12946623398736737,0.9240990409617525,0.9133806166313906,0.9754561961373107,0.9107026545897671,0.831068091522286,0.1473456993510235,0.04110815384341268,0.9665299612668032,0.03347003873319665,0.9679179133723111,0.0320820866276887,0.9466050163156693,0.9467091857496712,0.9493041246380407,0.9466050163156693,0.9135049260344915,0.9192258396924718,0.9133806166313906
S-PubMedBert-MS-MARCO,vector-weighted-average-3070-classification-token,0.858619896331099,0.8446309134568245,0.8687782805429864,0.13122171945701358,0.8242618707401989,0.1757381292598011,0.9044900591168665,0.9125802474099687,0.9708860243070768,0.9107072379461898,0.8088940217051223,0.16155333457053583,0.04659060760108869,0.9563822142769511,0.0436177857230489,0.9693766807465438,0.030623319253456252,0.9399439811714494,0.9405068732597718,0.942003852465242,0.9399439811714494,0.9036869611553726,0.8968192757433713,0.9125802474099687
pubmedbert-base-embeddings,vector-weighted-average-3070-hidden-states,0.858613920669786,0.8647463079498416,0.8559577677224736,0.14404223227752638,0.8815704677159786,0.11842953228402144,0.9383514154546471,0.9137949975720873,0.9778241578396376,0.910531612305776,0.8369513409020661,0.13826197275915908,0.03790307044463491,0.9716322274217012,0.028367772578298898,0.9671479533639147,0.032852046636085236,0.9498700952264512,0.9494772780698094,0.9509338829632363,0.9498700952264512,0.9169616662419019,0.9243592105399466,0.9137949975720873
pubmedbert-base-embeddings,text-concatenation-classification-token,0.8584774025066098,0.865351161807572,0.8559577677224737,0.1440422322775264,0.8857669885415882,0.1142330114584119,0.9384284383966809,0.913807967058741,0.9779690857245039,0.910721156845837,0.8386950532778419,0.14352275652431284,0.03904450129312693,0.9716581663950087,0.028341833604991505,0.967249461416128,0.03275053858387192,0.9498609254777303,0.9495750439634093,0.9518768227920199,0.9498609254777303,0.917247377997574,0.926508224978858,0.913807967058741
S-PubMedBert-MS-MARCO,vector-concatenation-classification-token,0.8579832603346381,0.8543935847341421,0.8607340372046254,0.13926596279537456,0.8498058400148184,0.15019415998518168,0.9241209194391768,0.9126335240267127,0.9727153038453346,0.9104344573137195,0.8211125887956044,0.1515302951839219,0.04183298546370933,0.9645330108488004,0.03546698915119968,0.9676433913181737,0.03235660868182637,0.9449329728417977,0.9449697442677772,0.9454270783611587,0.9449329728417977,0.9102132001874688,0.9087246156664961,0.9126335240267127
all-mpnet-base-v2,vector-weighted-average-2080-hidden-states,0.8577478401912706,0.8615038865038864,0.8559577677224737,0.1440422322775264,0.8709629938345108,0.12903700616548916,0.9316708631899338,0.9127959965730863,0.9709584905405338,0.9105464736735158,0.8311198906424588,0.14879573230064855,0.03904216131201192,0.969634225423699,0.030365774576300877,0.9668475085479132,0.03315249145208659,0.9482154650127774,0.9480895078698085,0.9488719557630012,0.9482154650127774,0.9148201803871567,0.9189052511912121,0.9127959965730863
pubmedbert-base-embeddings,vector-concatenation-hidden-states,0.8568932962335526,0.8670586924456892,0.8516842634489693,0.14831573655103067,0.8932814691328623,0.10671853086713769,0.945019928802669,0.913216424098777,0.9811926933289162,0.9093985825535879,0.8412660474879823,0.13631777061078948,0.037043725995903325,0.9747485847485848,0.025251415251415242,0.9663494962436476,0.03365050375635226,0.9515762242309221,0.9508852652851101,0.9525556538460458,0.9515762242309221,0.9186935542851398,0.9298154826882551,0.913216424098777
