BERT-Base Model,T&A Link,F2-PPS,F1-PPS,TPR,FNR,PPV,FDR,AUC-PR,BA,AUC-ROC,G-Mean,MCC,Log-Loss,BS,TNR,FPR,NPV,FOR,Accuracy,Weighted F1-Score,Weighted Precision,Weighted Recall,Macro F1-Score,Macro Precision,Macro Recall
pubmedbert-base-embeddings,vector-concatenation-classification-token,0.8844471827639444,0.8965433513467689,0.8774630541871921,0.12253694581280788,0.9216761997628494,0.07832380023715052,0.9594124468030424,0.9296138703928355,0.9859235835500537,0.9272682065126803,0.8756642250726654,0.11223078292738206,0.02997221258958681,0.9817646865984788,0.01823531340152111,0.9722401446002158,0.027759855399784192,0.9621922676936465,0.9617364392025962,0.9626753730128949,0.9621922676936465,0.9366951569654607,0.9469581721815327,0.9296138703928355
BiomedNLP-BiomedBERT-base-uncased-abstract,vector-weighted-average-2080-hidden-states,0.8836704286033038,0.8948275864417239,0.8771551724137931,0.1228448275862069,0.917764916477201,0.08223508352279903,0.9556104090866225,0.9289558972480715,0.9862616741533694,0.9269568486985416,0.8730986291852001,0.11165390107489019,0.030751321998060285,0.9807566220823498,0.019243377917650142,0.9721364298233525,0.027863570176647492,0.9613751318466273,0.9610155511777,0.9618394046782558,0.9613751318466273,0.9355741450025686,0.9449506731502767,0.9289558972480715
pubmedbert-base-embeddings,vector-weighted-average-4060-hidden-states,0.88229539474866,0.8844282903509377,0.8816194581280788,0.11838054187192118,0.8914158971787542,0.10858410282124584,0.9403938467519697,0.9281556509103547,0.9764081049210698,0.9260848951871645,0.8597446835105829,0.13444924908746064,0.035646207351493917,0.9746918436926305,0.025308156307369517,0.9730108155993831,0.026989184400616886,0.9572309688078786,0.9569767899985893,0.9576929948385073,0.9572309688078786,0.9290852737229596,0.9322133563890687,0.9281556509103547
BioLinkBERT-base,abstract-text-hidden-states,0.8808473545324219,0.8864915286376694,0.8777709359605912,0.12222906403940886,0.8990371245828699,0.10096287541713014,0.9518072463299604,0.9272435521659761,0.9816173062662218,0.9252079824383316,0.8622084272247853,0.12164427862138362,0.033731764520534877,0.9767161683713612,0.023283831628638854,0.9720370756267386,0.02796292437326145,0.9580802832054165,0.957735024176136,0.9582700940728521,0.9580802832054165,0.9303846922083994,0.9355371001048042,0.9272435521659761
BiomedNLP-BiomedBERT-base-uncased-abstract,vector-weighted-average-1090-hidden-states,0.8803390450432658,0.8938436561324206,0.8726908866995073,0.1273091133004926,0.9225722211248097,0.07742777887519024,0.9489566073717615,0.9272277866489931,0.9836017528671037,0.9247622393368292,0.8730291774856823,0.12691358738083242,0.033180275944002705,0.9817646865984788,0.01823531340152111,0.9713260547780258,0.028673945221974126,0.9613643107411431,0.9608547554541149,0.9620689496440422,0.9613643107411431,0.9350999923396754,0.9469491379514179,0.9272277866489931
BiomedNLP-BiomedBERT-base-uncased-abstract,text-concatenation-hidden-states,0.8795503054616174,0.8910290660789908,0.8726908866995073,0.1273091133004926,0.9138176495469623,0.08618235045303768,0.9524714124080469,0.9267319500374012,0.9844052290162382,0.9242664284989205,0.8685850520150128,0.11553878987358826,0.03220117212373263,0.980773013375295,0.019226986624704942,0.9712300710703237,0.02876992892967631,0.9605365673630902,0.9599582661185206,0.9603928167746496,0.9605365673630902,0.9334592971452178,0.942523860308643,0.9267319500374012
BioLinkBERT-base,vector-weighted-average-1090-hidden-states,0.8791979411740776,0.8832441518370799,0.8773091133004927,0.12269088669950738,0.8933429087815498,0.10665709121845024,0.9469203268383227,0.9259881850268528,0.9798599557806519,0.9240331137912496,0.8580377925802161,0.1261161684208298,0.03456084516777,0.9746672567532126,0.02533274324678729,0.9719499539686253,0.028050046031374815,0.9564303137892778,0.956271458784265,0.9570989211289006,0.9564303137892778,0.928214062946362,0.9326464313750875,0.9259881850268528
all-mpnet-base-v2,vector-concatenation-hidden-states,0.8787162151475819,0.8809615229711631,0.8774630541871921,0.12253694581280787,0.8857480386790733,0.11425196132092684,0.9360084025400055,0.9255611232121379,0.972735849711707,0.9238643309616583,0.8541502388428444,0.14326969993984368,0.03722403295856593,0.9736591922370836,0.026340807762916335,0.9718085484941938,0.02819145150580625,0.9555970530712576,0.9554542142968399,0.9556089337921166,0.9555970530712576,0.9268301416314906,0.9287782935866334,0.9255611232121379
S-PubMedBert-MS-MARCO,vector-concatenation-hidden-states,0.8780936492070734,0.886628175319353,0.8729987684729064,0.1270012315270936,0.903459071460149,0.09654092853985094,0.9568555643232778,0.9253492072104894,0.9838653256651151,0.9234994995995456,0.862108114117007,0.11866035020197024,0.03250375125483137,0.9776996459480725,0.02230035405192761,0.971012603823353,0.028987396176647043,0.9580856581624169,0.9577907473760133,0.9582291786462185,0.9580856581624169,0.930450159792918,0.937235837641751,0.9253492072104894
BiomedNLP-BiomedBERT-base-uncased-abstract,vector-weighted-average-3070-hidden-states,0.877506007314247,0.8931611911115866,0.8685344827586208,0.1314655172413793,0.9260384179739019,0.07396158202609815,0.9563353321875294,0.9256536169366143,0.9860476486811388,0.9228996229362154,0.8726339678963753,0.11333197298796736,0.03138917502728179,0.9827727511146079,0.01722724888539208,0.9704290636145797,0.029570936385420327,0.961369756889627,0.960747361030156,0.9620006060371508,0.961369756889627,0.9347788906002397,0.9482337407942407,0.9256536169366143
pubmedbert-base-embeddings,vector-weighted-average-2080-classification-token,0.8753617363646574,0.873614955705484,0.8770012315270936,0.12299876847290643,0.872569312408022,0.1274306875919779,0.9418699252465608,0.9233181806730668,0.9812776209435183,0.9217813875792522,0.8451257070629965,0.1291943137365537,0.03621519424159092,0.9696351298190402,0.03036487018095986,0.971708994628061,0.028291005371938988,0.9523236330665645,0.9523964679593367,0.9530259567551825,0.9523236330665645,0.9221074871746107,0.9221391535180415,0.9233181806730668
BioLinkBERT-base,text-concatenation-hidden-states,0.8735662125883905,0.8701905867603955,0.8773091133004927,0.12269088669950738,0.8713602429448766,0.12863975705512345,0.9535340059781345,0.9229557958319929,0.9829235631214965,0.9203710633390207,0.8434400329370432,0.12009640503739882,0.034014586835850125,0.9686024783634933,0.031397521636506664,0.972077947448489,0.027922052551511034,0.951485139774511,0.9513450586822918,0.9531168796847587,0.951485139774511,0.9201557229306222,0.9217190951966827,0.9229557958319929
scibert-scivocab-uncased,text-concatenation-hidden-states,0.8724820118896625,0.8729836084545759,0.8729987684729064,0.12700123152709358,0.8774068379247746,0.12259316207522546,0.9372910607058773,0.9218291770505104,0.9801798786947427,0.9199203437973738,0.8453199431429379,0.13647634440097545,0.038171192057818895,0.9706595856281144,0.029340414371885642,0.9708648152596753,0.029135184740324727,0.9523290080235649,0.9523100453929687,0.9533347180626208,0.9523290080235649,0.921809536021273,0.9241358265922248,0.9218291770505104
pubmedbert-base-embeddings,vector-sum-hidden-states,0.8721982694963957,0.8719194493508542,0.8728448275862069,0.1271551724137931,0.8732549111581369,0.12674508884186303,0.9400249155468136,0.9217399131374517,0.9749734731550994,0.9196410046333746,0.8434877028535861,0.13915362614947413,0.036711871099531,0.9706349986886965,0.02936500131130343,0.9708725088802466,0.029127491119753435,0.952307579387047,0.9521317751426456,0.9525015357807582,0.952307579387047,0.9213005058405604,0.9220637100191917,0.9217399131374517
pubmedbert-base-embeddings,vector-average-hidden-states,0.8721982694963957,0.8719194493508542,0.8728448275862069,0.1271551724137931,0.8732549111581369,0.12674508884186303,0.9400249155468136,0.9217399131374517,0.9749734731550994,0.9196410046333746,0.8434877028535861,0.13915362614947413,0.036711871099531,0.9706349986886965,0.02936500131130343,0.9708725088802466,0.029127491119753435,0.952307579387047,0.9521317751426456,0.9525015357807582,0.952307579387047,0.9213005058405604,0.9220637100191917,0.9217399131374517
BiomedNLP-BiomedBERT-base-uncased-abstract,abstract-text-hidden-states,0.8719928022334201,0.8853298411287044,0.864070197044335,0.13592980295566504,0.9120961200756459,0.08790387992435407,0.9432826961640093,0.9219134751285142,0.9807761826277488,0.9195182024746567,0.8617123369193074,0.12716167044838564,0.03479180053308526,0.9797567532126934,0.020243246787306587,0.9691853807926172,0.03081461920738282,0.9580909619279337,0.9576130444509026,0.9583757624502851,0.9580909619279337,0.9298338377377245,0.9406407504341316,0.9219134751285142
pubmedbert-base-embeddings,text-concatenation-hidden-states,0.870898220633469,0.8756427250018463,0.8685344827586207,0.1314655172413793,0.8868060244353347,0.11319397556466523,0.94763428234402,0.9210927396746158,0.9818898216045961,0.9188807318969112,0.8489164523463082,0.12393731137530983,0.03378172316486969,0.973650996590611,0.02634900340938892,0.9700092791246745,0.029990720875325477,0.9539413527407012,0.9536831144074736,0.9543720010672696,0.9539413527407012,0.9236769050575038,0.9284076517800046,0.9210927396746158
S-PubMedBert-MS-MARCO,text-concatenation-hidden-states,0.8702496021567716,0.8795959834271576,0.8645320197044335,0.1354679802955665,0.8974759308379998,0.1025240691620002,0.9529259280023255,0.9206281918611336,0.9830664620904115,0.9185595950876182,0.853451300749187,0.11984060210268002,0.0336757257485862,0.9767243640178338,0.023275635982166254,0.9690076630003319,0.03099233699966801,0.9556293740047431,0.9552720441754122,0.9555656861388375,0.9556293740047431,0.926194073924443,0.9332417969191659,0.9206281918611336
pubmedbert-base-embeddings,abstract-text-classification-token,0.8688635517076491,0.8772198910882898,0.8642241379310345,0.13577586206896552,0.8954073310566939,0.10459266894330613,0.9462819310849242,0.919962023069897,0.982298685450604,0.9175653115392819,0.8514395960698338,0.12849299402917835,0.035763052179879476,0.9756999082087595,0.024300091791240472,0.9691036691083266,0.030896330891673443,0.9547853633727221,0.9544195508385307,0.9552454371370647,0.9547853633727221,0.9247439359181202,0.9322555000825101,0.919962023069897
all-mpnet-base-v2,vector-sum-classification-token,0.8679957245553409,0.8601500735391905,0.8737684729064039,0.12623152709359609,0.8491493556383364,0.15085064436166357,0.9134078019936966,0.9186653143446261,0.9642265582709657,0.91722379891973,0.8281526084578523,0.1677759609348361,0.04489842299826549,0.9635621557828482,0.03643784421715182,0.9705612153447802,0.02943878465521968,0.9465831789901973,0.9468682275315926,0.9477763008970373,0.9465831789901973,0.913564871712989,0.9098552854915584,0.9186653143446261
all-mpnet-base-v2,vector-average-classification-token,0.8679957245553409,0.8601500735391905,0.8737684729064039,0.12623152709359609,0.8491493556383364,0.15085064436166357,0.9134078019936966,0.9186653143446261,0.9642265582709657,0.91722379891973,0.8281526084578523,0.1677759609348361,0.04489842299826549,0.9635621557828482,0.03643784421715182,0.9705612153447802,0.02943878465521968,0.9465831789901973,0.9468682275315926,0.9477763008970373,0.9465831789901973,0.913564871712989,0.9098552854915584,0.9186653143446261
all-mpnet-base-v2,vector-weighted-average-2080-hidden-states,0.8657686137663048,0.8693645297253826,0.8639162561576355,0.13608374384236455,0.8775027988737667,0.1224972011262334,0.9188511122249918,0.9177796596812305,0.9636357450173699,0.9156419434771008,0.8406063301085331,0.15960275430482723,0.040974634062708286,0.9716430632048256,0.028356936795174398,0.9689131499594372,0.03108685004056269,0.9514904435400278,0.951271138237344,0.9516927476221066,0.9514904435400278,0.9197801114100663,0.923207974416602,0.9177796596812305
BiomedNLP-BiomedBERT-base-uncased-abstract,vector-weighted-average-4060-hidden-states,0.8657420632189192,0.8832656673302768,0.8554495073891626,0.14455049261083747,0.9187353098290598,0.08126469017094018,0.9541099307216852,0.918611194817057,0.9844771225997657,0.9153790979145668,0.8605834140424873,0.11692137858477318,0.03218979254035721,0.9817728822449514,0.01822711775504851,0.96750422422567,0.03249577577433001,0.9580909619279336,0.9573059098205242,0.9582753516058633,0.9580909619279336,0.9288537725591598,0.9431197670273649,0.918611194817057
S-PubMedBert-MS-MARCO,vector-weighted-average-2080-hidden-states,0.8656514929267829,0.861523790112759,0.8689963054187192,0.1310036945812808,0.8568839475897665,0.14311605241023345,0.9445153967722009,0.9172750016472039,0.9788641746410711,0.9156580082968034,0.8301557973154222,0.13454021637431907,0.037836995065854646,0.9655536978756885,0.03444630212431156,0.9696630135272523,0.030336986472747754,0.9473999588797992,0.9475739938620029,0.9484313107418629,0.9473999588797992,0.9145196741258339,0.9132734805585094,0.9172750016472039
pubmedbert-base-embeddings,vector-weighted-average-3070-hidden-states,0.8651946230021819,0.8741372936026288,0.8597598522167488,0.14024014778325125,0.8914896741189844,0.10851032588101554,0.9395731375244029,0.9177298802127541,0.9777782212039703,0.9152260228502358,0.8470617819069428,0.1344164546958853,0.036270214539992844,0.9756999082087595,0.024300091791240472,0.9680627794286765,0.03193722057132341,0.953946798889185,0.953465641337672,0.953670296725208,0.953946798889185,0.9229708606640099,0.9297762267738305,0.9177298802127541
scibert-scivocab-uncased,vector-weighted-average-3070-hidden-states,0.864134090561478,0.8715965186768699,0.8599137931034482,0.1400862068965517,0.88710086716679,0.11289913283320993,0.9367812797012319,0.9167946883167385,0.9755749346932131,0.9145985092270523,0.8437827165241688,0.14357215396921857,0.038640592561564206,0.9736755835300288,0.02632441646997115,0.9679650971856325,0.032034902814367536,0.9523237042580481,0.9520958770762806,0.9527804265116759,0.9523237042580481,0.9211504212449191,0.9275329821762113,0.9167946883167385
pubmedbert-base-embeddings,text-concatenation-classification-token,0.8639537878721033,0.8727222077884826,0.8594519704433498,0.14054802955665024,0.8934768421257391,0.10652315787426084,0.9321934524620277,0.9170760048912263,0.9754092251811601,0.9143146737310046,0.8467862492894294,0.1426975727452463,0.03820916785113414,0.974700039339103,0.025299960660896917,0.9681892789948615,0.0318107210051385,0.9531567514016179,0.9527587529447942,0.9540733665649779,0.9531567514016179,0.9219855268406509,0.9308330605603004,0.9170760048912263
BioLinkBERT-base,vector-concatenation-classification-token,0.8639235524278461,0.8705239430893008,0.8602216748768473,0.13977832512315272,0.884494671994672,0.11550532800532799,0.9402434177113417,0.9169486292034381,0.981820007212169,0.914462678367642,0.8427133984878805,0.13534033637216192,0.03550572870405384,0.9736755835300288,0.02632441646997115,0.9680943066500474,0.03190569334995262,0.952339829129049,0.9519212169721143,0.9523712347119997,0.952339829129049,0.9206513012605398,0.9262944893223597,0.9169486292034381
BioLinkBERT-base,vector-sum-classification-token,0.8634630125506129,0.8694929697984004,0.8597598522167487,0.14024014778325128,0.8808930161627603,0.11910698383723968,0.940923239693692,0.9162177834385605,0.9825644181850011,0.9142225560591457,0.8403400266258263,0.13128488279930134,0.038467077699008756,0.9726757146603724,0.02732428533962758,0.967841795936621,0.03215820406337894,0.9515121569424796,0.9513028167762565,0.9514791131214443,0.9515121569424796,0.9198531656285207,0.9243674060496907,0.9162177834385605
BioLinkBERT-base,vector-average-classification-token,0.8634630125506129,0.8694929697984004,0.8597598522167487,0.14024014778325128,0.8808930161627603,0.11910698383723968,0.940923239693692,0.9162177834385605,0.9825644181850011,0.9142225560591457,0.8403400266258263,0.13128488279930134,0.038467077699008756,0.9726757146603724,0.02732428533962758,0.967841795936621,0.03215820406337894,0.9515121569424796,0.9513028167762565,0.9514791131214443,0.9515121569424796,0.9198531656285207,0.9243674060496907,0.9162177834385605
all-mpnet-base-v2,vector-weighted-average-3070-hidden-states,0.8631899990298779,0.8691322139497343,0.8597598522167488,0.14024014778325125,0.8812531569129178,0.11874684308708225,0.9218259607078321,0.9162013921456154,0.9646310618715594,0.9140029532018548,0.8403913392148523,0.15926376561435357,0.04134512884973346,0.972642932074482,0.027357067925517953,0.9679279662025954,0.032072033797404684,0.9514849262000606,0.9512204420242313,0.9515980259058198,0.9514849262000606,0.9196702308464809,0.9245905615577565,0.9162013921456154
S-PubMedBert-MS-MARCO,vector-weighted-average-4060-hidden-states,0.8630555670265376,0.856269670718312,0.8686884236453202,0.13131157635467983,0.8489416564039409,0.1510583435960591,0.9407024788054438,0.9156048661630745,0.9777344370729382,0.9138964401903453,0.8241981756529269,0.1374721431315176,0.038272799542389796,0.9625213086808287,0.03747869131917124,0.969631005487579,0.030368994512420977,0.9449274074681575,0.9452959692072194,0.9469006947003973,0.9449274074681575,0.911084307740518,0.90928633094576,0.9156048661630745
BiomedNLP-BiomedBERT-base-uncased-abstract,vector-sum-classification-token,0.8629366055871351,0.862502660391322,0.8642241379310345,0.13577586206896552,0.8654614972634995,0.1345385027365005,0.9274612051175228,0.915905178065963,0.9783202037461936,0.9138119379483887,0.832430147962999,0.15978403530040713,0.038573868939089574,0.9675862182008916,0.032413781799108296,0.9688682089247406,0.031131791075259443,0.9482170235353349,0.9482057236443829,0.9493449628688404,0.9482170235353349,0.9152840081315752,0.9171648530941201,0.915905178065963
BiomedNLP-BiomedBERT-base-uncased-abstract,vector-average-classification-token,0.8629366055871351,0.862502660391322,0.8642241379310345,0.13577586206896552,0.8654614972634995,0.1345385027365005,0.9274612051175228,0.915905178065963,0.9783202037461936,0.9138119379483887,0.832430147962999,0.15978403530040713,0.038573868939089574,0.9675862182008916,0.032413781799108296,0.9688682089247406,0.031131791075259443,0.9482170235353349,0.9482057236443829,0.9493449628688404,0.9482170235353349,0.9152840081315752,0.9171648530941201,0.915905178065963
BiomedNLP-BiomedBERT-base-uncased-abstract,vector-weighted-average-4060-classification-token,0.8622074651638032,0.8617882957301464,0.8637623152709359,0.13623768472906406,0.866009132432814,0.13399086756718603,0.9264659915335649,0.9156660710894413,0.9776528237756753,0.9131961917861409,0.8322996130892852,0.16110213788415376,0.03892215869922959,0.9675698269079465,0.03243017309205348,0.9689904861456813,0.03100951385431873,0.9482062024298508,0.9481010623691964,0.9494861989331973,0.9482062024298508,0.9149340234976318,0.9174998092892477,0.9156660710894413
S-PubMedBert-MS-MARCO,vector-weighted-average-3070-hidden-states,0.8618934661764308,0.8534914132169953,0.8686884236453203,0.13131157635467983,0.8438549792676927,0.15614502073230727,0.9468664519727332,0.9150885404353011,0.9804832891979604,0.9131195822817637,0.8211239098016447,0.1309278781076491,0.03670096627654219,0.961488657225282,0.03851134277471807,0.96974500083486,0.030254999165139962,0.9441104851955887,0.9443820603182029,0.9459991491524371,0.9441104851955887,0.9094603394786303,0.9067999900512764,0.9150885404353011
scibert-scivocab-uncased,vector-weighted-average-4060-hidden-states,0.8608409405418255,0.8637182645880237,0.8597598522167488,0.14024014778325125,0.8718278730019717,0.12817212699802832,0.9318208807529904,0.9146810997249493,0.9733919657149058,0.9124843369525412,0.8339470877410542,0.14853828494534038,0.04027291174141451,0.9696023472331498,0.030397652766850247,0.9678805656377221,0.032119434362277904,0.9490125171713858,0.9489355300530059,0.9498505269507566,0.9490125171713858,0.9161656628116464,0.9198542193198469,0.9146810997249493
BiomedNLP-BiomedBERT-base-uncased-abstract,vector-concatenation-hidden-states,0.8606585929655555,0.8776104848043702,0.8509852216748769,0.14901477832512317,0.913508886946387,0.08649111305361304,0.9587341922000128,0.9153545961508399,0.9866790263475097,0.9121110617592417,0.8539222936112264,0.11258617597659212,0.03154446148188103,0.979723970626803,0.02027602937319696,0.9664506969090592,0.03354930309094088,0.9556239278562593,0.9549417020921642,0.9563587148185604,0.9556239278562593,0.9252353434459569,0.9399797919277231,0.9153545961508399
S-PubMedBert-MS-MARCO,vector-weighted-average-3070-classification-token,0.8600446099574001,0.8540618734292514,0.864685960591133,0.135314039408867,0.8468281970046083,0.15317180299539168,0.9141225948934376,0.914115862540518,0.970915982188882,0.9118799933094193,0.8214120308327499,0.1597018255604188,0.045870549979695086,0.9635457644899029,0.03645423551009702,0.9687237659196852,0.03127623408031484,0.9449167999371237,0.9449688283261517,0.9458314439207627,0.9449167999371237,0.9100463906957965,0.9077759814621467,0.914115862540518
S-PubMedBert-MS-MARCO,vector-concatenation-classification-token,0.8593887245244828,0.8532048508305317,0.864378078817734,0.13562192118226601,0.8463278778368462,0.15367212216315385,0.9309402151238211,0.9134537915725176,0.9732582717085314,0.9113858768772194,0.8203392448836089,0.14770264717661608,0.04028195810367749,0.9625295043273013,0.03747049567269865,0.9686494530239563,0.031350546976043614,0.944110698770039,0.9443453650895621,0.9456115690190909,0.944110698770039,0.9093293039392794,0.9074886654304013,0.9134537915725176
all-mpnet-base-v2,text-concatenation-hidden-states,0.859217190066248,0.8593526741805131,0.8596059113300493,0.14039408866995073,0.8615157893182087,0.13848421068179131,0.9303078920432062,0.9136042604119431,0.9726965065713743,0.9114599440006189,0.8279150496398446,0.14779779052728606,0.03976539231977279,0.9676026094938368,0.032397390506163096,0.9677983433340663,0.03220165666593369,0.9473999588797991,0.9472812950020376,0.9477312548855907,0.9473999588797991,0.9134908447599315,0.9146570663261375,0.9136042604119431
pubmedbert-base-embeddings,abstract-text-hidden-states,0.8583894805575607,0.86319341186563,0.8559113300492611,0.14408866995073893,0.87428220021466,0.12571779978534012,0.9363736822430867,0.9132731643689789,0.9796830630465647,0.9110028043570662,0.8333241317939617,0.1365659425240915,0.03758916311233367,0.9706349986886966,0.029365001311303415,0.9669200194852524,0.03307998051474759,0.949039320764904,0.9488364147560697,0.9495307751828225,0.949039320764904,0.9159303797608599,0.9206011098499562,0.9132731643689789
SapBERT-from-PubMedBERT-fulltext,vector-sum-hidden-states,0.8583016206652039,0.8578614488229562,0.8596059113300492,0.14039408866995073,0.8610326704779478,0.13896732952205215,0.9224959662011266,0.9130838368609333,0.9689673259357733,0.910747071801467,0.8268414188550139,0.1604358995449221,0.04332402257202826,0.9665617623918175,0.033438237608182514,0.9678504997359516,0.032149500264048364,0.9465560906307452,0.946527628851493,0.9476867097948133,0.9465560906307452,0.912452167915576,0.9144415851069497,0.9130838368609333
SapBERT-from-PubMedBERT-fulltext,vector-average-hidden-states,0.8583016206652039,0.8578614488229562,0.8596059113300492,0.14039408866995073,0.8610326704779478,0.13896732952205215,0.9224959662011266,0.9130838368609333,0.9689673259357733,0.910747071801467,0.8268414188550139,0.1604358995449221,0.04332402257202826,0.9665617623918175,0.033438237608182514,0.9678504997359516,0.032149500264048364,0.9465560906307452,0.946527628851493,0.9476867097948133,0.9465560906307452,0.912452167915576,0.9144415851069497,0.9130838368609333
S-PubMedBert-MS-MARCO,text-concatenation-classification-token,0.8577684472469516,0.8553966544778105,0.8602216748768472,0.13977832512315272,0.8552613016408462,0.14473869835915376,0.9382865069434216,0.9129081754924493,0.9759488055511414,0.9105030358624282,0.823774689492476,0.1419169421266642,0.03947739456509641,0.9655946761080514,0.034405323891948586,0.967836377199957,0.03216362280004313,0.9457392395496598,0.9457027517014515,0.9467712295082104,0.9457392395496598,0.9109893910550844,0.9115488394204015,0.9129081754924493
S-PubMedBert-MS-MARCO,vector-sum-hidden-states,0.8574829696666866,0.854864825460264,0.8599137931034483,0.14008620689655174,0.8531290817659352,0.14687091823406478,0.9344751237410368,0.9122338110547401,0.9753948020545476,0.9103567044706313,0.8221521313358633,0.14583003511549608,0.040591793581437816,0.9645538290060319,0.03544617099396799,0.9676353885633804,0.03236461143661967,0.9449274074681575,0.9451046992111217,0.946069396347405,0.9449274074681575,0.9104267862788522,0.9103822351646578,0.9122338110547401
