BERT-Base Model,T&A Link,F2-PPS,F1-PPS,TPR,FNR,PPV,FDR,AUC-PR,BA,AUC-ROC,G-Mean,MCC,Log-Loss,BS,TNR,FPR,NPV,FOR,Accuracy,Weighted F1-Score,Weighted Precision,Weighted Recall,Macro F1-Score,Macro Precision,Macro Recall
SapBERT-from-PubMedBERT-fulltext,vector-concatenation-hidden-states,0.8805437816602915,0.8782968747045812,0.8820747520976353,0.11792524790236464,0.8746812659367031,0.1253187340632968,0.9389052093716733,0.9263612626884938,0.9746627338898204,0.925293375929351,0.8499891405009659,0.14062321695535263,0.03735176443436566,0.9706477732793523,0.029352226720647745,0.9726202966528832,0.027379703347116757,0.953986528822055,0.9540658689407846,0.9541839391722808,0.953986528822055,0.924962955426744,0.9236507812947932,0.9263612626884938
BiomedNLP-BiomedBERT-base-uncased-abstract,vector-weighted-average-2080-hidden-states,0.8788244051265715,0.8817268572971098,0.8775743707093822,0.1224256292906179,0.8894065142499217,0.11059348575007827,0.9502098125283946,0.9256292906178489,0.9852501567243227,0.9240576785947581,0.8557547355223781,0.12166078275813819,0.03432583878389445,0.9736842105263158,0.02631578947368418,0.9718689394712667,0.02813106052873332,0.9556312656641603,0.9555622238825443,0.9563187754726239,0.9556312656641603,0.9272016565598165,0.9306377268605942,0.9256292906178489
S-PubMedBert-MS-MARCO,vector-concatenation-hidden-states,0.8777108580773503,0.8776055075614547,0.8778413424866514,0.12215865751334859,0.8776709401709402,0.12232905982905984,0.9451656246168469,0.9247506307574958,0.978575476272092,0.9234613700174733,0.849390963256262,0.13599151651236097,0.03673790055164516,0.97165991902834,0.028340080971659964,0.9716957549779328,0.028304245022067243,0.9539892295393657,0.9539617644062997,0.9540055350838081,0.9539892295393657,0.9246371926646932,0.9246833475744365,0.9247506307574958
BioLinkBERT-base,vector-weighted-average-4060-hidden-states,0.8760963497009816,0.8808080808080807,0.8732265446224257,0.1267734553775744,0.8898049785952117,0.11019502140478832,0.953145854765896,0.9239614504488647,0.9838096826293863,0.922375137835832,0.8540810658198159,0.12157586397415732,0.03341914711413304,0.9746963562753037,0.025303643724696345,0.970847223351492,0.029152776648508016,0.9556272145881947,0.9554400907898581,0.9555826923033116,0.9556272145881947,0.9267702368973306,0.9303261009733519,0.9239614504488647
BiomedNLP-BiomedBERT-base-uncased-abstract,vector-sum-hidden-states,0.8701809719202621,0.8723608999403376,0.868840579710145,0.13115942028985506,0.8764577826154564,0.12354221738454363,0.9454671890615702,0.9202502493692425,0.9824855551129187,0.9186212107845517,0.8432764014556096,0.1295946889761001,0.03518230921498376,0.97165991902834,0.028340080971659964,0.9697602945197932,0.03023970548020688,0.9523363905453288,0.9522013558347453,0.9522018734905815,0.9523363905453288,0.9215271152054963,0.9231090385676247,0.9202502493692425
BiomedNLP-BiomedBERT-base-uncased-abstract,vector-average-hidden-states,0.8701809719202621,0.8723608999403376,0.868840579710145,0.13115942028985506,0.8764577826154564,0.12354221738454363,0.9454671890615702,0.9202502493692425,0.9824855551129187,0.9186212107845517,0.8432764014556096,0.1295946889761001,0.03518230921498376,0.97165991902834,0.028340080971659964,0.9697602945197932,0.03023970548020688,0.9523363905453288,0.9522013558347453,0.9522018734905815,0.9523363905453288,0.9215271152054963,0.9231090385676247,0.9202502493692425
all-mpnet-base-v2,text-concatenation-classification-token,0.8699403525431777,0.8523358495940749,0.8821128909229596,0.11788710907704042,0.8246134364169555,0.1753865635830445,0.9255719173046251,0.919295311858241,0.9687404459926441,0.9185365217257779,0.8174325532010269,0.157135912580031,0.041776993728471365,0.9564777327935222,0.04352226720647778,0.9722259856388024,0.02777401436119764,0.9424801227205946,0.9432202938073222,0.9444575094294665,0.9424801227205946,0.9083096663286556,0.8984197110278789,0.919295311858241
BiomedNLP-BiomedBERT-base-uncased-abstract,text-concatenation-hidden-states,0.8694960861056751,0.8713293155732986,0.8688787185354692,0.1311212814645309,0.8768610421836229,0.12313895781637713,0.9390700792011362,0.9197632459074107,0.9797868858027836,0.9181285763197945,0.8426358527816501,0.13578245983252213,0.03913662655369199,0.9706477732793521,0.0293522267206478,0.9697717231222386,0.030228276877761417,0.9515248249935182,0.9515271379677321,0.9522545027010363,0.9515248249935182,0.9207246654424102,0.9233163826529307,0.9197632459074107
pubmedbert-base-embeddings,vector-weighted-average-3070-classification-token,0.868958909292859,0.8691239316239316,0.8689549961861175,0.1310450038138825,0.869824293353705,0.1301757066462949,0.9341531917319479,0.919295311858241,0.9751130268021753,0.9178829147310581,0.8389567179138491,0.14384904624779468,0.039126858549655495,0.9696356275303644,0.030364372469635637,0.9696500286861733,0.030349971313826718,0.9507011062138104,0.9507130905322323,0.9508508602292751,0.9507011062138104,0.9193754328982495,0.9197371610199392,0.919295311858241
BiomedNLP-BiomedBERT-base-uncased-abstract,vector-weighted-average-1090-hidden-states,0.8671689195291568,0.8593221904146273,0.8732646834477498,0.12673531655225018,0.8494248741912294,0.1505751258087707,0.9402527117100552,0.9179076453675996,0.9814908574904961,0.9166043744904167,0.8273218087227895,0.13374583810223206,0.038560779800965256,0.9625506072874495,0.0374493927125506,0.9705078361023256,0.029492163897674395,0.9457763481980814,0.9462361896448173,0.9476829456914944,0.9457763481980814,0.9128566206247399,0.9099663551467775,0.9179076453675996
BioLinkBERT-base,vector-weighted-average-1090-hidden-states,0.8666036344607773,0.8506530685274647,0.877765064836003,0.12223493516399697,0.8259698275862069,0.1740301724137931,0.9463758196623784,0.9171213988147626,0.9832131265498723,0.9162743298705363,0.8153791722096233,0.13071486704977456,0.038028884065396756,0.9564777327935223,0.04352226720647773,0.9711961022936633,0.02880389770633668,0.9416699075274393,0.9424556498767596,0.9438410554763583,0.9416699075274393,0.9072015017573611,0.8985829649399351,0.9171213988147626
pubmedbert-base-embeddings,abstract-text-classification-token,0.8658339242531683,0.8614908579465541,0.8689168573607933,0.13108314263920673,0.8549697238221828,0.14503027617781716,0.9331987668214928,0.9172519509476031,0.9784569293767775,0.9158937549345012,0.8293860084207367,0.1424056695959265,0.03974828308467754,0.9655870445344129,0.03441295546558709,0.969550361718566,0.03044963828143399,0.9474129828882552,0.9475850663576225,0.9479749421872083,0.9474129828882552,0.9145152595894959,0.9122600427703744,0.9172519509476031
BiomedNLP-BiomedBERT-base-uncased-abstract,vector-concatenation-classification-token,0.8652173913043478,0.8596193319649188,0.8690312738367658,0.13096872616323418,0.8506028498355864,0.14939715016441357,0.9127997309708391,0.9168030863110954,0.9777391242584546,0.9155396225517816,0.826794561716242,0.16368438700792043,0.04072503255069036,0.9645748987854251,0.03542510121457487,0.9694907395908365,0.03050926040916352,0.9465892641085472,0.9468114273473521,0.9471280552627228,0.9465892641085472,0.913319824507342,0.9100467947132115,0.9168030863110954
BiomedNLP-BiomedBERT-base-uncased-abstract,vector-sum-classification-token,0.8649735981895901,0.8527935399388913,0.873302822273074,0.126697177726926,0.8332870241733815,0.16671297582661848,0.9362239595684874,0.9164084961567799,0.9782878137960638,0.9153661687146474,0.8180762187431856,0.13673863585140555,0.03836551765184347,0.9595141700404858,0.04048582995951422,0.9703264468004862,0.02967355319951387,0.9433011407829919,0.9437996374611087,0.9445400051321182,0.9433011407829919,0.9088406425733093,0.9018067354869338,0.9164084961567799
BiomedNLP-BiomedBERT-base-uncased-abstract,vector-average-classification-token,0.8649735981895901,0.8527935399388913,0.873302822273074,0.126697177726926,0.8332870241733815,0.16671297582661848,0.9362239595684874,0.9164084961567799,0.9782878137960638,0.9153661687146474,0.8180762187431856,0.13673863585140555,0.03836551765184347,0.9595141700404858,0.04048582995951422,0.9703264468004862,0.02967355319951387,0.9433011407829919,0.9437996374611087,0.9445400051321182,0.9433011407829919,0.9088406425733093,0.9018067354869338,0.9164084961567799
BiomedNLP-BiomedBERT-base-uncased-abstract,abstract-text-hidden-states,0.8646628013426915,0.8649937983016888,0.8646071700991609,0.13539282990083906,0.8662079510703364,0.13379204892966357,0.9276435170891032,0.9166153259402687,0.9761714950110711,0.915112464689702,0.8339166580008671,0.14699850542912937,0.04178040329031696,0.9686234817813765,0.03137651821862353,0.96863051255886,0.03136948744113999,0.9490604204476709,0.9491000151969039,0.949335565240531,0.9490604204476709,0.916797993587076,0.9174192318145982,0.9166153259402687
BiomedNLP-BiomedBERT-base-uncased-abstract,vector-weighted-average-3070-hidden-states,0.8643751542067604,0.871363600721399,0.8601067887109077,0.13989321128909227,0.8846961861667744,0.11530381383322558,0.9515729866689662,0.9168954996186118,0.9854992171504275,0.9148762750417421,0.8428959357835977,0.12127343735275346,0.03419730690930109,0.9736842105263158,0.02631578947368418,0.9679138321995465,0.03208616780045348,0.9523404416212946,0.9520479526083158,0.952237169103463,0.9523404416212946,0.9210529491623678,0.9263050091831605,0.9168954996186118
all-mpnet-base-v2,vector-concatenation-classification-token,0.8638555281088474,0.8627525444326295,0.8646071700991609,0.13539282990083906,0.8609787459344982,0.13902125406550186,0.9185290451603534,0.9161092530657748,0.9657350447938187,0.9146534248582092,0.8308844555919068,0.15803042408084023,0.04225069779377856,0.9676113360323886,0.032388663967611364,0.9685944813993594,0.03140551860064056,0.9482340009506525,0.9482773347787397,0.9483399429749918,0.9482340009506525,0.9154264837726434,0.9147866136669287,0.9161092530657748
pubmedbert-base-embeddings,vector-concatenation-hidden-states,0.8620883760202646,0.8784779299847792,0.8515255530129672,0.14847444698703283,0.9073593073593074,0.09264069264069263,0.9522807587027887,0.9156413190166051,0.9833402044982197,0.9133910437484243,0.8520704760724325,0.1216808407399271,0.03388367547927011,0.9797570850202428,0.02024291497975711,0.9660673235138268,0.03393267648617315,0.9556312656641603,0.9550970041135292,0.9550095245054497,0.9556312656641603,0.9256690508188519,0.9367133154365671,0.9156413190166051
scibert-scivocab-uncased,vector-concatenation-hidden-states,0.8606803015323776,0.8686655904240659,0.855720823798627,0.14427917620137298,0.8835560625814863,0.11644393741851367,0.9373539778686818,0.9147025171624714,0.9773267771611743,0.9125040259290036,0.8396684018792038,0.13709801101884517,0.03831959304201305,0.9736842105263157,0.026315789473684237,0.9669467073998642,0.033053292600135786,0.9515167228415867,0.9511539438738803,0.9512424668621846,0.9515167228415867,0.9194639712697321,0.9252513849906753,0.9147025171624714
pubmedbert-base-embeddings,vector-weighted-average-2080-classification-token,0.8594682582745523,0.8519320453031313,0.8646453089244852,0.13535469107551484,0.8399482312338222,0.16005176876617772,0.9197730381544427,0.9130918852314733,0.9717229947779147,0.9118038734397987,0.8171613894184488,0.15680494168255185,0.04369539072305866,0.9615384615384615,0.03846153846153849,0.9683907090423896,0.03160929095761045,0.9433092429349235,0.9436678682520021,0.9442039002953738,0.9433092429349235,0.9084360916136673,0.904169470138106,0.9130918852314733
pubmedbert-base-embeddings,text-concatenation-classification-token,0.8593552198497764,0.8515983424596715,0.8646071700991609,0.13539282990083906,0.8389830508474576,0.1610169491525424,0.9257016129606024,0.9130728158188112,0.9724297211079098,0.9117841360167562,0.8167085708483941,0.15084679885102711,0.04135405176959981,0.9615384615384615,0.03846153846153849,0.968398520304252,0.03160147969574795,0.9433011407829919,0.9436293482786218,0.9440517413856142,0.9433011407829919,0.9082771952486546,0.9036907855758548,0.9130728158188112
BiomedNLP-BiomedBERT-base-uncased-abstract,vector-weighted-average-4060-classification-token,0.8592873937420872,0.8515989340439707,0.8645690312738368,0.13543096872616323,0.8393730227207363,0.16062697727926373,0.9085401580567471,0.9130537464061492,0.9753532859608978,0.9117197209076802,0.8168475626419234,0.161879222442327,0.04039300416304978,0.9615384615384615,0.03846153846153849,0.9684198056347629,0.03158019436523707,0.9433038415003024,0.9436256847335782,0.9441278858352227,0.9433038415003024,0.9082767582269444,0.9038964141777497,0.9130537464061492
BioLinkBERT-base,vector-weighted-average-4060-classification-token,0.8581245094997354,0.8561928039561189,0.8600686498855835,0.1399313501144165,0.8555555555555555,0.1444444444444445,0.9310803575790225,0.9128278472099982,0.9788646056260172,0.910864213699783,0.8240182095887292,0.1419932725605975,0.04149135941795378,0.965587044534413,0.034412955465587036,0.9677380849478697,0.032261915052130274,0.9457682460461498,0.9457988976222844,0.9466025791280437,0.9457682460461498,0.9113773605138511,0.9116468202517126,0.9128278472099982
BiomedNLP-BiomedBERT-base-uncased-abstract,vector-weighted-average-4060-hidden-states,0.8578869047619048,0.8681639461455974,0.8513729977116704,0.14862700228832953,0.8867705570291777,0.11322944297082227,0.9494223700211132,0.9130346769934871,0.9843808385600509,0.9107203554320076,0.8391438451511413,0.12435300359608079,0.03451647150074045,0.9746963562753036,0.0253036437246964,0.9659820824881677,0.03401791751183231,0.9515167228415867,0.9510817441658928,0.9510670024206518,0.9515167228415867,0.9192270352335945,0.9263763197586727,0.9130346769934871
S-PubMedBert-MS-MARCO,vector-weighted-average-2080-hidden-states,0.8577586206896552,0.8413910244949043,0.8690694126620899,0.13093058733791002,0.8155913978494624,0.18440860215053761,0.9221030963980701,0.9117614269788183,0.9718934614303758,0.910713525130399,0.8038931549101965,0.15719016513103862,0.044220303437951206,0.9544534412955465,0.045546558704453455,0.9691878348459497,0.03081216515405022,0.9383750324086078,0.9391048370882393,0.940289396248956,0.9383750324086078,0.9015744417795593,0.8923896163477061,0.9117614269788183
BiomedNLP-BiomedBERT-base-uncased-abstract,vector-weighted-average-3070-classification-token,0.8571493500590854,0.852676563202879,0.8601830663615561,0.13981693363844394,0.8454223794781071,0.154577620521893,0.8948602756964175,0.9118729096989966,0.9718163345346291,0.9103564315689838,0.8182966578910851,0.19265344266899648,0.04298614640761114,0.9635627530364372,0.036437246963562764,0.9674956622325044,0.03250433776749567,0.9441221588453893,0.9442933112453054,0.9445250786339945,0.9441221588453893,0.9090988885597358,0.9064590208553056,0.9118729096989966
BioLinkBERT-base,vector-sum-classification-token,0.8568376068376069,0.85259009009009,0.8601067887109077,0.13989321128909227,0.8471851851851852,0.15281481481481485,0.9252239148792574,0.9118347708736725,0.9775568453787169,0.9100847897509494,0.8189352304063153,0.14591845147469673,0.04279381054165911,0.9635627530364372,0.036437246963562764,0.9676033057851239,0.032396694214876065,0.9441248595626999,0.9442702442286046,0.9449240416932423,0.9441248595626999,0.9090525306539953,0.9073942454851545,0.9118347708736725
BioLinkBERT-base,vector-average-classification-token,0.8568376068376069,0.85259009009009,0.8601067887109077,0.13989321128909227,0.8471851851851852,0.15281481481481485,0.9252239148792574,0.9118347708736725,0.9775568453787169,0.9100847897509494,0.8189352304063153,0.14591845147469673,0.04279381054165911,0.9635627530364372,0.036437246963562764,0.9676033057851239,0.032396694214876065,0.9441248595626999,0.9442702442286046,0.9449240416932423,0.9441248595626999,0.9090525306539953,0.9073942454851545,0.9118347708736725
BioLinkBERT-base,vector-sum-hidden-states,0.8561277683187224,0.8643476547102877,0.8513348588863463,0.1486651411136537,0.8810653792651992,0.11893462073480071,0.9477482109432012,0.9120034618318371,0.9814448438469876,0.9095538930433398,0.8349941496183028,0.1283824433873017,0.03550483790000403,0.9726720647773279,0.027327935222672073,0.9660086655673037,0.03399133443269636,0.9498760370754472,0.9495087014903878,0.9499989683015881,0.9498760370754472,0.9167940950711346,0.9235370224162515,0.9120034618318371
BioLinkBERT-base,vector-average-hidden-states,0.8561277683187224,0.8643476547102877,0.8513348588863463,0.1486651411136537,0.8810653792651992,0.11893462073480071,0.9477482109432012,0.9120034618318371,0.9814448438469876,0.9095538930433398,0.8349941496183028,0.1283824433873017,0.03550483790000403,0.9726720647773279,0.027327935222672073,0.9660086655673037,0.03399133443269636,0.9498760370754472,0.9495087014903878,0.9499989683015881,0.9498760370754472,0.9167940950711346,0.9235370224162515,0.9120034618318371
all-mpnet-base-v2,abstract-text-hidden-states,0.8551814039618918,0.8543217378095094,0.8558352402745995,0.1441647597254005,0.8532082324455206,0.14679176755447937,0.917266239937852,0.9107111424045062,0.9698780484038825,0.9090528208746637,0.8205299750702413,0.15372568147526033,0.042354042489596136,0.965587044534413,0.034412955465587036,0.9665421098016671,0.03345789019833284,0.9449377754731657,0.9450415635838125,0.9452406683568053,0.9449377754731657,0.9101869655632995,0.909875171123594,0.9107111424045062
all-mpnet-base-v2,vector-concatenation-hidden-states,0.8551483420593369,0.8541239462292094,0.8558733790999238,0.14412662090007627,0.8525830118750473,0.14741698812495269,0.9323231445858315,0.9107302118171683,0.9749692727682611,0.909076566879994,0.8202720166134767,0.1410930555601172,0.03898393175365383,0.9655870445344129,0.03441295546558709,0.966559358780632,0.03344064121936796,0.9449418265491314,0.9450099227203845,0.9451276656246732,0.9449418265491314,0.9100953525946847,0.9095711853278396,0.9107302118171683
biobert-base-cased-v1.2,vector-concatenation-hidden-states,0.8546113847837986,0.8527659574468085,0.8559496567505721,0.1440503432494279,0.8501126126126126,0.14988738738738738,0.9109400502039103,0.9102622777679985,0.9735026264834769,0.9086394560103285,0.8184968031356477,0.15765792490685238,0.044256859838313935,0.964574898785425,0.03542510121457493,0.9665045487649826,0.03349545123501746,0.9441343120732866,0.9442923880605025,0.9445777592658002,0.9441343120732866,0.9091444135288198,0.9083085806887976,0.9102622777679985
S-PubMedBert-MS-MARCO,vector-sum-hidden-states,0.8544036227959318,0.8456663903472414,0.8603356216628528,0.13966437833714723,0.831517094017094,0.168482905982906,0.9283015042213563,0.9099248958516692,0.9709228514871053,0.9085526406726661,0.8092806545857076,0.15213167037405367,0.04147170153567071,0.9595141700404858,0.04048582995951422,0.967338472879937,0.03266152712006298,0.9408448383890762,0.941244051521998,0.941768662872541,0.9408448383890762,0.9045379113899067,0.8994277834485155,0.9099248958516692
S-PubMedBert-MS-MARCO,vector-average-hidden-states,0.8544036227959318,0.8456663903472414,0.8603356216628528,0.13966437833714723,0.831517094017094,0.168482905982906,0.9283015042213563,0.9099248958516692,0.9709228514871053,0.9085526406726661,0.8092806545857076,0.15213167037405367,0.04147170153567071,0.9595141700404858,0.04048582995951422,0.967338472879937,0.03266152712006298,0.9408448383890762,0.941244051521998,0.941768662872541,0.9408448383890762,0.9045379113899067,0.8994277834485155,0.9099248958516692
pubmedbert-base-embeddings,abstract-text-hidden-states,0.8543810201401051,0.8521522145976295,0.8558733790999238,0.14412662090007627,0.8484632683658171,0.1515367316341829,0.9336354712088755,0.9102241389426744,0.9804391832423869,0.908597405950234,0.8177169466622262,0.140581935556927,0.04050525648084174,0.964574898785425,0.03542510121457493,0.9665314401622718,0.03346855983772817,0.9441235092040445,0.9442166918733519,0.9443175462037166,0.9441235092040445,0.9088521964578826,0.9074973542640445,0.9102241389426744
all-mpnet-base-v2,vector-weighted-average-2080-hidden-states,0.8537273839261595,0.8504178587562115,0.8559496567505721,0.1440503432494279,0.8449646971386102,0.15503530286138978,0.9190003723166356,0.9097562048935046,0.9703417362275606,0.9081514404772685,0.8154747108269621,0.15515002837536934,0.04343808534156575,0.9635627530364372,0.036437246963562764,0.9664943353287487,0.03350566467125121,0.9433078925762682,0.9434534758939985,0.9436179031441794,0.9433078925762682,0.9077219639389587,0.9057295162336796,0.9097562048935046
S-PubMedBert-MS-MARCO,vector-concatenation-classification-token,0.8536585365853658,0.8502484565577473,0.8559877955758962,0.14401220442410378,0.8447814451382694,0.15521855486173064,0.917419865588003,0.9097752743061668,0.9688092348456072,0.9081141970484268,0.8153889009284052,0.16111228637759156,0.04415112497645457,0.9635627530364372,0.036437246963562764,0.9665223665223666,0.033477633477633495,0.943306542217613,0.9434289460776375,0.9436162207702395,0.943306542217613,0.907641265279375,0.905651905830318,0.9097752743061668
BioLinkBERT-base,vector-weighted-average-2080-classification-token,0.8534830963315443,0.857843137254902,0.8512585812356979,0.14874141876430208,0.8680057388809181,0.1319942611190818,0.9244147575887232,0.9104471043830311,0.973539221226804,0.9078141211902102,0.8269295827328756,0.1536396139098738,0.043379030896910864,0.9696356275303644,0.030364372469635637,0.9659965191366158,0.03400348086338423,0.9474062310949788,0.9470540250582992,0.9475393526563831,0.9474062310949788,0.9127787114845939,0.917001129008767,0.9104471043830311
pubmedbert-base-embeddings,vector-weighted-average-4060-hidden-states,0.8522727272727273,0.8533422715954798,0.8516018306636155,0.14839816933638444,0.8552955665024631,0.14470443349753698,0.9353639110562685,0.9091005104735081,0.9757355234592378,0.9072312953348718,0.8195387507243892,0.14477864432590176,0.040531335457814587,0.9665991902834008,0.0334008097165992,0.965641409432203,0.034358590567797054,0.9449485783424076,0.9448899172470686,0.944881769087834,0.9449485783424076,0.9097280803473682,0.910468487967333,0.9091005104735081
all-mpnet-base-v2,vector-sum-classification-token,0.8519894417831655,0.8336879055419637,0.8646453089244852,0.13535469107551484,0.8048780487804879,0.19512195121951215,0.8982681168136073,0.908031156486534,0.964570420947634,0.9069919115574416,0.7942142288957679,0.1751741064952264,0.04977559165308973,0.951417004048583,0.04858299595141702,0.9680751771244326,0.031924822875567416,0.9350869090830525,0.935966357744717,0.9373675155483072,0.9350869090830525,0.8966807291567149,0.8864766129524602,0.908031156486534
all-mpnet-base-v2,vector-average-classification-token,0.8519894417831655,0.8336879055419637,0.8646453089244852,0.13535469107551484,0.8048780487804879,0.19512195121951215,0.8982681168136073,0.908031156486534,0.964570420947634,0.9069919115574416,0.7942142288957679,0.1751741064952264,0.04977559165308973,0.951417004048583,0.04858299595141702,0.9680751771244326,0.031924822875567416,0.9350869090830525,0.935966357744717,0.9373675155483072,0.9350869090830525,0.8966807291567149,0.8864766129524602,0.908031156486534
scibert-scivocab-uncased,vector-weighted-average-2080-hidden-states,0.8517347991429776,0.8526737967914438,0.8515255530129672,0.14847444698703283,0.8559211535511582,0.14407884644884184,0.926914824519768,0.9085562987736902,0.973608164487967,0.906729755630761,0.8190071234705643,0.14849191848163074,0.041585831777396456,0.965587044534413,0.034412955465587036,0.965578017149509,0.03442198285049103,0.9441356624319419,0.9442715724541886,0.9449051044082913,0.9441356624319419,0.9090965082637655,0.9107495853503336,0.9085562987736902
scibert-scivocab-uncased,text-concatenation-hidden-states,0.8515745652319882,0.8523300229182582,0.851487414187643,0.148512585812357,0.8552692130694892,0.14473078693051078,0.9205498198290964,0.908537229361028,0.973985383719817,0.9066694665886206,0.8186790165735411,0.149770640876209,0.04195176654379294,0.965587044534413,0.034412955465587036,0.9656108077976162,0.034389192202383845,0.9441329617146315,0.9442246777419712,0.9448135587744566,0.9441329617146315,0.9089328173766769,0.9104400104335526,0.908537229361028
