BERT-Base Model,T&A Link,F2-PPS,F1-PPS,TPR,FNR,PPV,FDR,AUC-PR,BA,AUC-ROC,G-Mean,MCC,Log-Loss,BS,TNR,FPR,NPV,FOR,Accuracy,Weighted F1-Score,Weighted Precision,Weighted Recall,Macro F1-Score,Macro Precision,Macro Recall
scibert-scivocab-uncased,vector-weighted-average-3070-hidden-states,0.8522854800218035,0.8536140112610701,0.8515037593984962,0.1484962406015038,0.8562594179032534,0.14374058209674653,0.9242812431693511,0.9090604744760746,0.9700466977942609,0.9072331304755612,0.8199194521402476,0.152671253034804,0.04176504577338164,0.966617189553653,0.033382810446347055,0.9656122962799208,0.03438770372007908,0.9449489893934339,0.9449499969108808,0.9450777607053144,0.9449489893934339,0.9098565660291785,0.9109358570915873,0.9090604744760746
pubmedbert-base-embeddings,vector-sum-hidden-states,0.8521384466979091,0.8668952839004799,0.842902711323764,0.15709728867623599,0.8941715147597501,0.10582848524024994,0.935280890901701,0.9098197126842799,0.9765374470660811,0.9069877741629268,0.8384890010285675,0.1379666412817442,0.037840071072546354,0.9767367140447959,0.023263285955204105,0.9641347527153675,0.03586524728463247,0.9515050403939292,0.9508741445645024,0.9510084493027368,0.9515050403939292,0.9186212367623888,0.9291531337375588,0.9098197126842799
pubmedbert-base-embeddings,vector-average-hidden-states,0.8521384466979091,0.8668952839004799,0.842902711323764,0.15709728867623599,0.8941715147597501,0.10582848524024994,0.935280890901701,0.9098197126842799,0.9765374470660811,0.9069877741629268,0.8384890010285675,0.1379666412817442,0.037840071072546354,0.9767367140447959,0.023263285955204105,0.9641347527153675,0.03586524728463247,0.9515050403939292,0.9508741445645024,0.9510084493027368,0.9515050403939292,0.9186212367623888,0.9291531337375588,0.9098197126842799
pubmedbert-base-embeddings,vector-weighted-average-4060-hidden-states,0.851206929470969,0.8646625405246096,0.8429596719070404,0.15704032809295965,0.8902742256322819,0.10972577436771809,0.9324649604214547,0.9093431238348769,0.9760104412683734,0.9063751696584031,0.8359896790961615,0.13718627978442596,0.03786849417443034,0.9757265757627135,0.024273424237286473,0.9641660444157517,0.03583395558424821,0.9506819951264397,0.9500334258319953,0.9502967200522784,0.9506819951264397,0.9172510164362503,0.9272201350240169,0.9093431238348769
all-mpnet-base-v2,vector-concatenation-classification-token,0.8494384108419196,0.8597231173171024,0.8428457507404876,0.15715424925951238,0.8780193727562149,0.12198062724378515,0.9195448366733313,0.9077664064126948,0.9655296468383324,0.9053764414604787,0.828519631639815,0.15636998226237642,0.04126329349318366,0.9726870620849019,0.027312937915098034,0.9639025416723032,0.03609745832769684,0.948229037117926,0.9478375015978502,0.9477787443958602,0.948229037117926,0.9139894363887037,0.920960957214259,0.9077664064126948
BioLinkBERT-base,vector-weighted-average-3070-classification-token,0.849292954645176,0.8539835848118057,0.8472317156527683,0.1527682843472317,0.8659979938227518,0.1340020061772483,0.9308781749080018,0.9074096116343618,0.9796663934060383,0.905134891471339,0.8220719115933554,0.14126581425153265,0.041216175671048974,0.9675875076159554,0.03241249238404468,0.9648092916410181,0.035190708358981936,0.9449287671509893,0.9449506814298125,0.9462286280005934,0.9449287671509893,0.9100085576437182,0.9154036427318849,0.9074096116343618
S-PubMedBert-MS-MARCO,text-concatenation-hidden-states,0.8486789151356081,0.8577404295051355,0.8428457507404876,0.15715424925951238,0.873726376523984,0.12627362347601592,0.9310488547942799,0.9072582483349892,0.9756962592730608,0.9048977635075555,0.8258996060873031,0.14218108280782724,0.04029552649221573,0.9716707459294908,0.028329254070509274,0.9638727291674409,0.036127270832559066,0.9474100362989252,0.9470379039929894,0.9469217295820013,0.9474100362989252,0.9127406169419162,0.9187995528457126,0.9072582483349892
BiomedNLP-BiomedBERT-base-uncased-abstract,text-concatenation-hidden-states,0.8482349168623678,0.8571777550121499,0.8430166324903167,0.1569833675096833,0.8754259309814865,0.12457406901851349,0.9401243435117621,0.9073498670832326,0.9807082990345224,0.9044898101368976,0.826475774629146,0.1284714359868018,0.03668341456786619,0.9716831016761485,0.028316898323851498,0.9640337931329976,0.03596620686700236,0.9473938585049696,0.9469300988594757,0.9474187242444717,0.9473938585049696,0.9124633129187822,0.9197298620572422,0.9073498670832326
BiomedNLP-BiomedBERT-base-uncased-abstract,vector-sum-classification-token,0.8474244986272478,0.8480385487528345,0.8475734791524264,0.15242652084757347,0.8512655512655513,0.14873444873444872,0.9113266207396973,0.9065871482789293,0.9762728113844651,0.9038549013140814,0.8142486498710029,0.1600305514837442,0.04219236090116495,0.965600817405432,0.034399182594567944,0.9648320834446086,0.035167916555391456,0.9432907655129877,0.9430509692205042,0.9434719395377762,0.9432907655129877,0.9065841191377002,0.9080488173550799,0.9065871482789293
BiomedNLP-BiomedBERT-base-uncased-abstract,vector-average-classification-token,0.8474244986272478,0.8480385487528345,0.8475734791524264,0.15242652084757347,0.8512655512655513,0.14873444873444872,0.9113266207396973,0.9065871482789293,0.9762728113844651,0.9038549013140814,0.8142486498710029,0.1600305514837442,0.04219236090116495,0.965600817405432,0.034399182594567944,0.9648320834446086,0.035167916555391456,0.9432907655129877,0.9430509692205042,0.9434719395377762,0.9432907655129877,0.9065841191377002,0.9080488173550799,0.9065871482789293
biobert-base-cased-v1.2,vector-concatenation-hidden-states,0.8466084998592738,0.8593809728882286,0.8384028252449305,0.16159717475506952,0.8820036201615148,0.1179963798384851,0.9257320272785892,0.906037741048514,0.9772430257216503,0.9035088617040934,0.8282715494797612,0.1497019838968278,0.04225395665111826,0.9736726568520977,0.026327343147902305,0.9629473258490241,0.037052674150975795,0.9482209482209482,0.9477810012654245,0.9477229321983325,0.9482209482209482,0.9138231343818491,0.9224754730052696,0.906037741048514
scibert-scivocab-uncased,text-concatenation-hidden-states,0.8455726764042687,0.8434467189683149,0.8472886762360446,0.15271132376395535,0.8410806673001795,0.1589193326998205,0.9180374310392782,0.9049326843270888,0.9720151105050174,0.9029303432724524,0.8075455526190144,0.15767856002308697,0.04424929732522948,0.962576692418133,0.037423307581866884,0.9645600948039972,0.035439905196002784,0.9408378075044741,0.9409266939197222,0.9413680842151182,0.9408378075044741,0.9034845461128033,0.9028203810520883,0.9049326843270888
S-PubMedBert-MS-MARCO,text-concatenation-classification-token,0.8455236437481869,0.8501493428912784,0.8430166324903167,0.1569833675096833,0.8604446123811323,0.13955538761886768,0.9100813096092276,0.9053250411032856,0.9694144972691946,0.9028478140375501,0.8169960426816912,0.1589829830719517,0.04383274809353665,0.9676334497162546,0.03236655028374543,0.9638271220716345,0.03617287792836547,0.9441178552289663,0.9439043755557351,0.9444304587773162,0.9441178552289663,0.9078967653949327,0.9121358672263834,0.9053250411032856
